NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26
19910673,A,B,A,C,A,A,D,B,D,A,B,A,A,B,B,D,C,B,B,D,A,B,C,B,A,C
19909385,D,B,A,A,B,B,B,A,B,A,B,A,A,A,B,A,B,B,B,A,A,D,A,C,A,C
6175058,A,C,C,B,A,A,D,C,A,C,B,D,B,B,B,A,D,A,D,D,D,A,C,B,A,C
19773811,B,A,B,D,C,D,D,C,D,C,C,C,C,B,A,D,B,A,B,A,D,D,C,D,B,C
4116674,C,A,B,A,B,C,D,C,C,B,C,C,B,B,C,C,B,A,D,A,C,D,D,B,B,C
19943024,C,A,B,D,A,D,C,D,B,D,D,B,B,B,A,D,A,B,D,C,B,D,C,A,B,C
5484234,B,A,A,B,A,B,A,B,B,B,B,B,B,C,D,A,B,D,C,B,C,D,C,A,B,C
5069208,A,A,A,D,A,D,D,B,B,D,B,A,B,B,A,A,A,B,A,A,B,A,C,D,C,C
19955551,B,A,A,D,A,A,D,B,C,C,B,D,B,C,D,C,D,A,C,A,A,A,A,C,D,C
19953236,C,A,D,D,A,B,D,A,D,D,C,A,C,D,A,A,A,B,A,B,C,B,A,A,D,C
3007781,B,C,A,C,B,B,D,B,B,A,C,A,B,C,A,A,A,D,B,B,A,C,D,A,D,C
5066387,B,B,B,C,B,B,D,B,D,C,C,A,B,C,A,A,C,B,A,C,B,B,C,B,D,C
4301119,C,C,A,C,A,C,B,D,D,A,D,B,A,B,B,A,B,A,B,B,B,B,A,A,D,C
19709975,C,A,B,B,C,A,B,B,A,B,C,C,D,B,D,D,C,D,B,A,A,C,B,C,A,D
4601958,A,B,B,D,C,C,C,A,A,B,C,C,B,A,C,D,C,B,C,A,B,C,C,A,A,D
4965419,C,B,B,B,D,C,C,B,B,B,B,A,A,B,B,B,C,B,D,A,B,D,C,C,A,D
19757199,B,C,B,C,D,B,A,B,A,A,B,A,A,C,B,D,D,B,C,A,D,C,C,A,A,D
20039765,C,B,C,C,B,D,B,A,B,B,A,D,D,C,C,B,B,D,B,C,D,C,B,A,B,D
19960120,C,A,C,A,B,D,B,C,B,A,C,D,B,D,D,C,C,C,D,A,C,D,D,D,C,D
19758720,A,A,A,C,B,B,D,A,D,C,B,A,A,A,A,A,D,A,A,B,B,D,D,A,C,D
5865453,A,A,A,D,C,A,A,A,D,A,A,A,B,D,C,B,A,B,C,A,A,C,B,D,C,D
19782805,B,B,B,A,B,D,A,D,D,B,A,C,B,B,A,B,D,B,B,C,B,D,C,B,D,D
19832603,C,B,B,C,A,D,A,C,C,A,B,C,B,D,B,B,C,B,B,C,A,A,C,C,A,A
20147391,C,A,C,C,B,A,A,B,B,C,B,A,C,A,A,C,A,B,A,D,B,B,A,A,A,A
5534210,A,A,C,A,D,C,B,A,D,C,D,A,A,A,A,A,C,A,C,A,A,C,A,B,A,A
20109790,B,A,D,B,B,C,B,B,C,A,C,B,C,B,D,D,C,D,A,D,D,C,A,D,A,A
19941297,B,A,A,D,B,D,D,B,B,A,C,A,A,A,D,C,A,A,A,A,B,A,B,A,A,A
20261949,C,B,C,C,D,B,A,D,D,C,B,B,B,B,A,A,A,B,C,D,A,A,A,B,B,A
5365477,D,D,A,D,C,C,B,B,C,B,A,D,B,B,C,A,D,D,B,C,C,B,A,C,B,A
19998946,B,D,C,C,C,C,D,D,D,A,D,A,C,D,B,A,D,B,B,C,D,D,B,B,C,A
7091756,C,C,C,B,A,B,D,A,B,D,B,A,A,B,B,A,C,C,D,B,B,B,B,C,D,A
6371054,A,C,B,A,A,B,B,A,D,B,B,D,A,C,A,B,C,A,B,A,B,D,B,C,A,B
20239895,B,A,A,B,B,C,D,B,B,A,C,A,B,C,B,D,A,B,A,A,B,A,B,C,A,B
5718105,B,A,C,D,C,B,D,B,D,C,A,A,B,A,A,D,B,D,A,A,A,C,A,C,A,B
19992059,C,A,D,D,D,D,D,D,B,C,D,B,B,D,A,A,A,B,B,A,D,B,C,A,A,B
1436613,C,C,A,C,A,B,D,D,B,C,B,B,C,A,A,D,A,C,B,B,B,A,D,A,A,B
19758452,C,B,C,B,A,D,B,A,B,C,D,D,B,D,A,A,A,B,B,B,C,B,A,A,A,B
19736652,D,C,A,B,A,D,D,B,A,D,A,A,B,A,C,A,B,B,C,A,D,A,A,D,B,B
4703250,B,B,C,C,B,B,C,B,B,D,C,A,A,A,B,D,C,B,C,A,A,B,C,B,C,B
19937104,B,A,B,B,A,B,A,D,D,C,D,D,B,C,A,C,B,B,B,C,C,B,A,B,D,B
19888023,A,B,A,B,B,A,A,C,B,D,C,C,D,C,A,B,B,A,B,B,A,D,D,B,D,B
2787734,C,A,B,C,B,C,A,A,D,A,B,A,A,B,A,B,A,B,C,B,C,B,D,C,D,B
20136154,C,A,C,C,B,A,B,D,D,C,C,B,B,B,C,D,A,B,B,D,A,B,C,A,D,B
6051049,C,B,C,C,B,B,B,D,B,C,B,B,A,A,A,A,A,A,A,A,A,A,C,A,A,C
19768389,C,C,C,C,B,D,B,D,D,C,A,A,B,B,A,B,A,B,B,B,B,D,B,A,A,C
19901066,C,B,A,B,A,A,D,C,C,D,D,C,A,A,A,C,B,B,B,A,A,D,C,B,A,C
3715433,A,C,B,B,B,B,D,C,D,B,C,C,A,B,C,B,A,B,B,B,B,C,C,B,A,C
19721729,C,A,C,C,A,D,B,D,D,C,A,C,B,D,A,A,A,C,B,B,C,B,A,A,A,C
3563495,D,A,A,D,B,B,D,B,D,A,B,A,B,B,B,D,B,B,A,D,D,B,C,A,A,C
19951554,B,A,B,B,A,B,D,B,B,D,D,A,A,B,D,C,B,B,D,B,B,D,A,B,A,C
3551234,A,B,A,B,A,A,B,D,A,A,B,A,B,C,A,D,A,C,A,C,C,A,C,C,A,C
2726577,C,A,A,A,D,A,D,B,D,C,B,A,B,C,A,A,C,C,B,A,A,A,C,D,A,C
5453148,B,B,A,C,B,D,D,D,D,A,A,A,B,C,D,B,C,B,A,D,A,B,C,A,B,C
19867455,B,B,A,B,B,B,C,B,B,C,A,A,B,A,A,A,D,B,B,C,A,A,B,A,B,C
19720300,A,A,D,C,B,C,D,C,B,A,A,A,B,B,B,C,C,B,A,A,B,A,C,B,B,C
6105515,B,C,C,B,A,B,C,B,B,A,C,A,D,A,B,A,C,B,C,C,B,B,C,C,B,C
5240740,C,C,C,D,B,C,A,B,D,B,D,B,C,B,A,C,D,B,B,C,D,A,A,C,C,C
5451373,A,B,C,C,C,C,A,D,C,C,A,A,C,C,C,C,D,C,B,C,B,C,C,C,C,C
5004792,A,A,B,C,D,A,C,D,C,C,D,B,D,C,A,A,A,C,C,D,B,B,D,A,D,C
6050023,A,B,B,C,B,B,B,C,B,C,C,C,C,B,C,C,C,B,D,D,C,C,B,B,D,C
7092665,C,A,D,C,A,C,D,D,D,C,D,B,B,B,A,A,A,B,A,D,B,B,A,A,D,C
19982409,A,B,B,D,B,C,C,B,B,A,C,A,B,C,C,D,A,A,A,A,A,D,C,A,D,C
5451013,D,C,A,C,D,C,C,A,C,D,B,A,A,B,C,A,D,A,D,C,B,D,A,C,D,C
4402754,C,B,C,B,A,D,B,D,B,C,D,B,B,C,A,D,A,B,B,D,A,A,B,B,D,C
19865990,D,A,B,B,B,A,D,D,D,D,C,D,C,B,A,B,C,C,D,B,B,B,D,B,D,C
19714757,B,C,B,B,B,A,C,B,D,A,C,A,D,B,C,D,C,B,A,D,A,C,C,A,D,C
19785392,C,A,A,C,A,D,C,D,D,C,B,A,A,A,A,B,A,B,D,B,B,B,C,A,D,C
19993452,C,B,D,B,B,B,B,A,C,A,A,D,A,C,C,D,A,A,C,D,B,C,B,D,D,C
19787877,D,A,C,C,A,C,C,A,B,B,B,D,B,C,A,B,C,A,A,B,B,B,A,C,D,C
6866804,A,B,C,C,B,C,C,C,D,D,B,D,C,D,A,B,C,C,D,C,C,A,C,C,D,C
6498479,C,A,C,A,A,A,B,C,D,C,D,A,B,D,A,B,A,B,B,B,C,C,A,A,D,C
6108351,D,C,C,B,B,A,A,B,C,D,C,A,C,C,A,C,D,B,C,D,C,C,B,A,D,C
20231298,D,A,A,C,A,A,A,D,D,C,D,D,A,D,A,A,A,A,B,D,D,A,A,A,D,C
2692997,A,A,C,A,C,C,D,C,A,D,C,D,C,A,B,D,B,A,B,B,C,D,C,C,D,C
10996169,B,A,A,B,D,A,C,C,D,B,B,A,C,B,C,D,D,A,C,C,C,B,D,B,D,C
19787801,D,C,A,A,A,C,D,C,B,C,A,C,A,B,A,A,D,A,A,A,B,A,B,C,A,D
5833784,C,A,A,C,C,D,D,C,D,A,D,B,D,D,A,D,A,B,B,D,C,B,A,A,D,D
10170856,A,B,C,C,D,C,C,C,B,C,A,C,B,D,A,D,C,A,C,C,C,D,C,B,D,D
6047726,A,B,B,C,A,C,B,A,B,A,A,A,B,D,B,D,A,A,A,D,A,D,C,B,A,A
4963759,C,A,A,A,C,B,A,A,A,C,A,A,B,A,A,C,A,C,A,B,A,B,A,B,A,A
2295797,A,C,B,D,D,C,A,B,A,B,B,B,A,D,A,B,B,B,C,C,A,C,C,A,A,A
6655562,C,A,B,C,A,D,A,D,D,B,D,B,B,C,A,B,A,B,A,D,B,B,A,C,A,A
4402888,B,A,A,A,B,A,A,A,A,A,A,A,A,B,B,A,A,A,A,A,B,D,B,A,A,A
19903059,C,A,D,C,A,A,B,C,C,C,B,B,D,A,A,D,C,B,D,B,C,D,A,B,A,A
3168577,A,C,A,B,C,B,B,A,D,D,D,B,B,B,A,B,C,A,B,D,C,C,D,B,B,A
2748579,C,C,C,C,B,C,B,D,B,B,C,D,C,B,C,C,C,B,B,C,B,B,C,C,B,A
4994404,B,D,C,B,A,A,B,A,B,B,B,A,B,D,A,C,D,C,B,B,B,C,C,C,C,A
4116868,B,A,B,C,D,C,B,B,B,C,B,A,D,C,A,C,B,B,A,B,B,C,D,A,D,A
20014185,A,C,B,A,A,A,D,B,D,D,B,B,B,C,C,A,C,A,C,B,C,B,B,C,D,A
19760835,C,A,C,C,A,C,B,A,D,C,D,B,B,C,A,A,C,B,A,D,B,C,A,A,D,A
19930699,D,C,A,A,A,C,C,C,D,A,A,D,C,C,A,C,C,A,A,D,B,C,C,A,A,B
5023799,C,C,A,A,B,A,C,B,B,D,B,B,A,C,A,B,A,A,A,A,C,D,A,B,A,B
5453444,A,B,A,D,C,B,D,A,B,A,A,A,A,B,C,B,A,B,A,B,A,B,C,C,A,B
5583344,C,C,A,A,C,C,A,C,B,C,C,B,C,A,C,C,B,B,A,A,C,D,B,A,A,B
2512837,B,D,A,A,D,B,A,B,B,B,C,A,B,C,A,B,C,B,A,C,C,A,B,A,A,B
19784675,B,A,A,A,B,B,B,A,B,D,D,A,C,C,A,D,B,A,B,C,B,D,B,B,B,B
5750753,B,B,A,B,C,B,D,A,C,D,B,C,D,A,B,B,C,B,A,D,B,C,B,A,B,B
19843393,C,C,A,B,B,B,B,C,B,D,C,B,B,D,B,B,A,B,C,C,B,D,D,B,C,B
19971994,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,B,A,A,B,B,C,B,C,A,C,B
19985415,B,A,B,C,C,B,D,B,B,C,C,A,B,B,A,A,D,C,B,A,C,C,B,B,D,B
19843453,B,C,B,A,B,A,D,B,B,A,A,A,A,D,D,D,C,C,B,D,D,B,C,A,D,B
20030048,A,C,C,B,C,B,B,B,D,A,D,A,C,C,D,C,D,C,B,B,A,D,C,B,D,B
5826508,A,A,D,B,D,B,D,C,D,C,A,D,D,C,B,C,D,A,C,A,C,D,C,B,D,B
19717668,A,C,C,C,B,A,D,B,D,A,C,A,B,D,C,D,C,B,D,A,C,C,C,B,D,B
2462652,A,A,A,A,B,B,B,B,D,A,B,A,B,B,A,D,B,A,B,D,B,D,D,A,A,C
5021016,A,D,C,A,A,B,C,B,C,B,A,D,B,C,A,A,C,B,A,D,C,D,C,D,A,C
19840202,B,C,B,C,B,C,A,B,C,C,A,C,A,C,C,D,D,B,C,D,C,A,C,B,A,C
19721422,B,A,C,C,B,B,A,B,C,A,D,D,C,C,A,B,A,A,D,A,C,B,D,A,A,C
19792937,A,A,A,C,B,C,D,A,D,A,D,A,B,A,D,C,A,B,B,A,A,B,A,A,A,C
19944494,A,C,A,B,B,C,D,A,D,A,B,B,B,A,A,D,A,B,A,A,A,A,C,C,A,C
5069206,C,A,D,C,A,A,A,B,B,A,D,A,B,A,A,D,A,B,A,A,A,A,A,A,A,C
5204019,C,B,C,C,A,C,D,D,D,C,D,B,B,B,A,A,A,B,B,A,C,B,A,C,B,C
20248488,B,D,D,B,A,B,C,C,D,D,C,B,B,D,D,B,C,C,B,C,C,C,C,D,B,C
19701579,B,B,B,A,B,D,D,B,B,A,C,B,A,C,A,C,C,B,A,D,C,B,B,A,C,C
20362251,C,A,A,A,A,D,B,B,D,C,B,B,A,A,A,C,A,B,B,A,A,B,D,A,D,C
19858921,A,C,D,A,B,D,C,A,D,C,D,B,B,C,A,A,A,B,D,D,C,B,C,C,D,C
10267103,C,A,C,C,A,D,B,D,D,C,D,B,B,D,A,A,A,B,B,D,C,B,A,D,D,C
6176879,C,C,C,B,C,C,C,B,B,C,D,C,C,C,B,C,C,B,C,C,A,B,C,B,D,C
19727124,A,A,A,A,A,C,D,B,B,B,C,A,A,C,B,A,D,A,C,A,B,D,A,D,D,C
5614697,B,B,B,B,A,C,C,B,A,D,B,A,D,C,C,D,A,A,B,B,B,D,C,C,D,C
19911367,C,D,C,C,B,D,B,D,B,C,D,B,B,D,D,B,A,D,B,C,D,A,A,A,D,C
3563077,B,A,C,A,B,A,D,A,D,D,C,A,A,B,A,C,B,A,C,A,C,B,A,C,D,C
19947455,C,A,A,C,B,C,C,A,D,A,A,D,B,B,A,A,A,A,C,A,A,D,A,A,D,C
10263969,B,D,B,D,C,C,D,B,B,A,C,A,C,C,A,B,A,A,A,A,D,B,C,A,A,D
19829334,D,C,B,C,D,C,A,A,A,C,C,C,A,A,C,A,B,C,A,C,C,D,D,D,A,D
2787156,C,D,A,C,C,A,C,C,B,A,B,C,A,B,D,D,A,B,B,B,D,A,B,D,A,D
4659318,C,D,D,C,C,B,B,D,B,D,C,A,B,C,C,A,A,B,C,B,C,B,B,A,C,D
7363851,B,B,A,A,A,A,A,B,B,B,A,A,B,B,A,A,C,B,B,A,A,C,C,A,D,D
5454933,B,A,B,A,B,C,B,A,C,A,C,A,C,B,A,B,A,B,A,A,A,B,D,D,A,A
4400841,A,A,B,D,A,A,B,A,A,A,A,D,D,D,D,B,B,A,C,C,B,D,A,A,A,A
3008916,C,B,D,C,B,C,C,A,D,C,C,C,B,C,B,C,C,B,A,D,C,B,D,C,C,A
6931144,D,A,C,C,B,D,B,D,B,C,D,B,B,A,A,C,A,B,A,D,A,B,A,A,D,A
4113780,A,B,B,D,C,A,A,A,A,A,A,B,A,B,C,C,A,A,C,A,A,B,A,D,D,A
5583632,B,A,B,B,A,B,C,C,A,A,C,A,A,C,A,B,A,A,A,B,A,B,C,A,A,B
20135272,C,D,D,A,B,C,D,A,D,C,D,D,A,B,D,C,D,D,A,C,C,A,B,D,A,B
20084662,B,B,B,B,A,A,B,C,D,A,C,A,B,A,B,C,B,B,B,C,B,B,B,C,A,B
19787340,C,B,C,A,A,B,C,A,B,A,C,B,A,C,A,A,A,B,B,D,D,B,A,A,A,B
19772962,B,A,B,D,B,A,C,C,B,A,A,D,A,C,B,C,B,A,B,D,C,D,D,D,A,B
5022654,A,A,A,A,B,A,D,B,A,A,C,A,B,A,A,C,A,A,A,C,C,B,A,A,D,B
4931152,A,C,B,A,B,C,B,A,B,D,D,A,C,C,C,B,C,B,C,B,C,B,C,B,D,B
4976838,C,A,C,C,A,D,D,D,B,C,D,B,B,D,A,A,A,B,C,B,C,B,A,A,D,B
20022121,C,A,B,C,A,C,D,D,C,C,D,B,B,B,A,A,A,B,B,B,C,B,A,A,D,B
19791902,C,A,B,C,B,B,D,D,C,A,D,C,B,A,A,B,A,B,B,A,B,B,A,A,D,B
20003472,D,D,A,A,A,B,C,B,B,A,B,B,B,B,C,B,A,B,D,C,C,C,C,C,D,B
19835544,B,A,C,A,A,A,B,D,D,C,D,A,B,D,A,B,A,B,A,B,B,B,A,A,A,C
19935152,B,B,D,B,A,B,D,B,A,C,C,A,B,D,A,D,A,B,B,A,A,D,B,A,A,C
5785974,C,A,A,C,B,D,B,D,B,C,B,A,A,D,A,C,A,A,A,C,A,B,B,A,A,C
3556341,A,C,C,C,C,C,B,B,A,A,B,B,C,B,B,A,C,C,B,A,A,D,B,A,A,C
5023484,B,A,B,A,D,B,D,A,C,A,B,A,B,A,B,D,C,B,A,B,A,B,A,A,A,C
4269284,B,B,B,B,A,B,C,B,D,A,C,B,B,C,B,D,B,B,B,A,B,B,D,C,A,C
5359913,A,C,A,D,C,C,C,B,B,D,B,A,A,B,A,A,D,A,A,A,D,D,A,B,A,C
6930796,A,A,B,C,B,A,A,A,B,A,B,A,A,C,A,B,C,C,D,A,B,D,C,B,A,C
4840130,B,B,C,B,B,D,B,B,A,A,D,C,C,B,A,C,A,B,A,A,B,B,D,C,A,C
19979563,A,D,A,B,B,B,B,A,D,A,B,A,B,A,B,B,C,B,A,A,B,C,C,A,A,C
19930916,A,D,A,A,B,C,D,A,D,C,A,B,A,D,A,A,C,D,A,A,D,C,B,C,A,C
19974971,B,A,A,C,A,D,D,C,A,B,B,A,A,B,A,A,C,A,A,A,A,B,C,B,B,C
19803515,B,C,C,B,C,C,C,D,C,D,B,B,B,C,C,B,A,B,B,A,C,B,C,D,C,C
19819239,A,A,D,A,A,B,B,D,D,C,D,A,C,C,A,A,A,B,A,C,C,C,A,A,C,C
19979201,A,A,B,C,D,A,B,B,B,A,B,B,B,C,A,C,C,B,A,D,C,B,C,C,C,C
20004934,A,C,B,C,D,A,D,A,B,C,B,A,B,B,A,C,C,B,A,C,A,C,C,B,C,C
19757654,D,B,C,D,B,D,B,A,D,C,C,C,B,C,A,D,B,C,C,C,A,B,C,B,C,C
4602831,C,D,C,D,A,C,B,D,B,C,B,C,C,D,C,C,B,C,B,A,D,C,C,C,C,C
19877733,D,D,A,C,B,C,A,C,A,C,B,D,A,C,D,B,D,B,B,C,D,A,C,D,D,C
19861432,C,B,C,D,A,B,C,D,D,C,D,A,C,B,B,C,C,B,B,D,A,B,D,B,D,C
5868728,A,A,B,A,A,C,B,B,D,A,B,A,C,A,D,B,A,B,A,A,C,C,D,A,D,C
19759382,B,C,C,A,B,C,B,D,D,C,B,A,B,A,B,C,B,B,B,B,A,C,B,A,D,C
5067295,B,B,C,B,C,C,B,C,C,A,B,C,C,C,B,B,B,B,C,A,B,C,B,B,D,C
20003712,A,B,C,B,C,D,C,C,D,D,B,C,A,D,A,A,C,B,B,C,C,C,D,B,C,D
6372343,B,A,D,D,D,B,B,D,D,A,B,A,A,C,B,C,C,B,B,A,D,C,D,C,C,D
19930915,B,B,A,B,C,B,D,A,A,B,A,A,B,B,C,B,C,A,D,B,A,D,C,C,D,D
4213297,A,B,A,D,A,D,A,D,A,C,D,A,D,A,B,B,B,C,D,A,A,A,A,B,A,A
6536047,A,A,C,C,D,A,D,D,B,C,D,A,A,C,A,D,A,B,A,D,C,A,B,A,A,A
4769912,B,C,A,A,B,C,D,A,A,D,A,A,C,A,A,D,C,B,A,D,A,D,C,D,C,A
19907168,C,D,C,C,B,A,C,D,A,C,D,B,B,D,A,A,A,B,A,C,C,B,A,A,C,A
19910639,C,A,A,C,A,C,D,D,D,C,C,B,A,C,A,A,C,B,D,B,C,B,A,A,C,A
5360101,B,A,B,A,D,C,A,B,B,C,B,D,C,C,A,D,A,D,A,A,D,D,D,C,D,A
7119576,C,B,C,C,B,A,C,A,D,C,D,B,C,B,C,A,C,B,C,D,C,B,D,A,A,B
5137100,B,B,B,C,B,C,B,B,B,C,D,C,B,D,C,C,A,B,D,B,A,B,A,B,C,B
2956092,B,A,B,B,A,B,C,B,D,B,A,A,C,C,A,D,D,B,C,B,B,B,C,C,C,B
5787292,B,C,B,C,B,A,A,B,B,B,B,C,A,C,B,B,C,B,A,C,A,B,C,C,D,B
19897377,D,A,D,C,B,A,C,D,C,C,D,B,B,B,A,C,A,B,B,A,C,B,A,A,A,C
5583191,A,A,C,C,A,A,B,A,B,A,D,A,B,A,C,A,A,B,A,A,A,B,C,A,A,C
5032873,B,B,A,A,B,A,B,A,C,A,C,A,A,C,A,C,A,B,B,A,B,A,A,A,A,C
19910305,C,A,D,C,D,D,B,D,C,C,D,B,B,B,A,A,B,B,D,A,D,B,A,B,A,C
20351900,C,A,C,C,D,C,B,D,B,C,D,B,C,C,A,A,A,B,C,D,C,B,A,A,B,C
4659474,A,C,D,B,C,B,A,B,A,A,D,D,D,B,C,A,C,B,B,A,B,B,C,C,B,C
19922477,A,B,A,B,A,C,B,A,D,A,C,A,B,C,B,D,C,B,B,A,A,A,B,A,C,C
19992028,A,A,A,D,D,B,A,A,D,A,B,A,A,C,D,B,C,C,A,D,B,B,C,A,C,C
19777759,C,C,A,C,A,B,D,D,C,C,C,A,A,D,B,B,C,A,D,A,C,C,C,D,D,C
4656964,B,A,D,C,A,D,D,D,B,C,D,B,B,B,C,C,A,B,B,D,C,B,B,A,D,C
19815825,C,A,C,C,B,A,B,C,D,C,B,B,B,B,A,A,A,D,B,D,A,B,A,A,D,C
6799217,C,A,C,D,B,D,B,D,B,C,D,B,A,C,C,A,A,B,B,C,D,B,D,C,D,C
6375929,C,B,A,C,A,C,D,D,D,C,D,A,B,C,A,A,A,B,A,D,C,A,A,A,D,C
19789730,C,B,A,C,B,B,D,C,B,C,C,B,A,C,A,A,A,B,B,D,B,B,A,A,D,C
19842601,C,C,B,C,D,B,C,B,C,C,C,C,D,B,C,D,D,B,C,D,A,A,C,B,D,C
19803407,C,A,A,C,C,D,B,D,C,C,D,B,B,C,A,C,A,B,D,D,C,B,A,A,D,C
3244199,C,A,A,B,A,A,D,D,D,C,D,A,B,C,A,C,A,B,D,D,C,A,A,A,D,C
19704538,C,A,A,C,A,A,D,D,D,C,D,A,B,C,C,B,A,B,B,D,A,D,D,A,D,C
4976655,C,A,A,C,A,C,B,D,D,C,D,A,A,C,A,A,C,B,D,D,C,B,A,A,D,C
4112961,C,D,C,C,A,B,B,C,B,A,D,B,B,C,A,A,A,A,A,D,B,B,D,A,D,C
19980787,B,A,A,A,C,C,D,D,D,B,D,C,D,A,A,D,A,B,B,A,C,C,B,B,D,D
319936,C,A,C,C,A,C,D,D,D,D,D,B,B,C,A,A,A,B,B,B,A,B,D,C,D,D
19712484,B,A,A,C,A,C,B,A,B,A,C,A,D,B,A,D,C,B,A,D,B,A,B,A,D,D
20145773,B,A,D,C,C,D,B,B,C,A,B,A,A,C,B,B,B,C,A,A,C,B,C,A,D,D
19981009,C,A,A,A,D,D,A,D,A,D,B,C,A,C,B,A,D,B,B,A,B,C,A,A,A,A
19897333,B,A,A,B,B,A,D,A,D,A,B,A,B,D,D,B,D,B,C,D,A,A,B,C,D,A
5334836,C,A,B,C,B,C,D,D,B,C,D,A,B,B,A,A,A,B,A,A,C,B,A,A,A,B
20048710,B,C,A,A,B,C,B,A,A,D,B,B,B,B,B,A,B,C,A,C,B,B,A,B,A,B
19902321,B,C,A,B,C,A,B,B,B,D,B,C,A,A,A,A,B,A,B,D,B,D,B,C,A,B
4031983,C,A,C,C,B,A,C,C,D,C,C,B,B,C,B,B,A,B,D,D,B,A,B,A,D,B
19989038,C,D,C,C,C,B,B,B,B,D,D,B,B,C,A,D,A,D,A,A,B,C,A,A,D,B
19711917,B,B,B,C,D,C,B,A,B,B,C,A,D,C,D,D,B,A,A,A,B,A,B,A,D,B
20151773,C,A,C,B,A,D,A,B,B,A,D,A,B,A,C,A,A,B,C,A,A,A,B,A,D,B
3665864,B,A,D,B,B,C,B,C,A,A,B,C,A,C,A,D,C,B,A,A,B,B,D,C,A,C
5012359,B,A,A,C,C,C,D,B,B,A,B,A,B,C,B,D,C,B,D,A,B,C,B,B,A,C
3853705,C,A,A,D,B,D,B,B,D,D,A,A,A,C,B,C,D,D,A,D,B,A,B,A,A,C
19742661,C,A,C,B,A,C,D,D,D,D,C,A,B,C,A,D,A,B,B,B,C,B,D,A,A,C
3296660,C,A,C,C,B,D,B,D,D,C,D,B,B,D,A,D,A,B,B,D,C,B,A,A,A,C
3380648,A,A,A,B,A,A,D,A,A,B,A,A,C,B,A,C,B,A,D,D,D,A,C,C,A,C
19884654,B,A,C,C,A,B,D,B,D,A,B,C,B,B,B,A,C,D,A,A,A,D,C,C,B,C
20119475,B,B,B,B,A,D,A,B,A,B,A,A,B,A,C,B,B,D,C,A,B,A,B,D,B,C
3876314,B,C,A,C,B,B,D,D,D,C,A,D,B,B,B,B,B,B,B,C,C,C,D,B,D,C
4660453,C,B,B,D,A,A,B,D,D,A,B,D,B,C,A,C,A,A,D,D,B,D,C,C,D,C
3554652,B,B,B,B,B,D,C,B,B,A,C,A,B,D,B,B,C,B,A,B,A,A,C,D,D,C
20147194,C,A,A,C,C,D,D,D,C,C,D,B,B,D,A,A,A,B,A,A,C,C,A,A,D,C
19712506,A,A,C,B,B,B,D,A,B,A,B,A,A,C,A,B,A,B,A,C,A,A,B,A,D,C
20109407,B,B,A,B,B,C,B,C,A,A,A,D,B,C,B,B,B,A,A,B,B,B,B,C,D,C
3383834,A,A,A,B,C,A,D,C,B,A,A,A,B,A,D,B,A,C,B,B,A,B,B,A,D,C
6872109,C,D,A,A,A,D,C,D,A,D,D,B,B,A,A,A,A,B,A,A,A,A,A,B,D,C
19910722,C,A,A,D,A,A,D,C,D,C,D,B,B,A,C,D,A,B,D,D,C,B,A,A,D,C
20068977,A,A,C,D,D,C,B,C,D,A,C,C,D,C,C,C,B,B,A,B,B,A,C,A,A,D
5785960,B,B,A,D,B,D,D,B,B,C,C,D,A,C,B,C,B,B,B,A,A,B,D,A,B,A
19910246,C,D,C,B,C,A,A,D,B,C,D,B,C,C,A,A,D,B,A,A,B,B,A,B,C,A
19985330,A,A,A,C,B,A,D,B,B,D,A,D,A,D,A,D,A,B,D,B,D,D,D,C,D,A
19930942,C,A,C,B,B,A,B,D,D,A,D,A,A,D,B,B,A,B,A,B,C,D,C,A,D,A
4655055,A,D,B,C,C,B,C,C,B,D,A,A,C,C,A,C,C,B,A,D,B,D,A,B,A,B
19904442,B,D,C,B,C,D,B,A,C,B,D,C,A,C,C,C,C,A,A,D,B,B,B,C,C,B
2674043,B,A,C,C,A,A,D,C,D,C,B,B,B,B,A,C,D,B,B,A,C,B,B,B,A,C
19858593,B,A,B,B,A,B,B,D,B,C,A,D,B,D,A,A,A,B,A,B,B,B,D,B,A,C
5364010,B,B,A,D,B,C,A,B,B,C,B,A,D,C,D,D,B,B,D,C,A,C,B,C,A,C
5833618,D,D,A,C,C,B,C,C,C,B,A,A,C,B,B,C,C,A,C,D,A,C,B,A,A,C
3244156,C,D,A,A,A,D,B,D,D,C,B,A,B,B,A,B,A,B,A,C,C,D,B,C,A,C
3071782,B,A,B,C,A,C,D,B,A,D,C,A,B,A,C,D,A,B,A,C,A,A,A,C,A,C
20035395,B,A,A,A,A,D,B,B,B,A,A,B,B,A,A,C,B,B,A,A,A,A,C,B,A,C
19745785,C,B,A,D,B,A,D,B,C,D,A,A,B,C,A,B,A,B,A,D,A,C,C,B,A,C
6763144,C,A,C,C,A,D,D,D,D,C,B,B,B,D,A,A,A,B,B,A,C,B,A,A,A,C
