NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30,MATEMÃ_x0081_TICA Y DATOS,contar
19925655,C,B,C,B,A,B,C,B,A,A,C,C,B,A,B,B,B,C,A,B,C,A,B,A,B,B,B,B,D,B,6,30
20168322,D,D,A,B,A,A,B,D,A,B,D,D,B,A,A,A,C,B,A,A,A,A,B,C,B,C,A,D,C,A,13,30
19830914,D,C,C,D,C,B,D,D,C,A,B,C,A,C,A,D,C,A,D,C,D,D,B,C,C,D,A,D,A,A,5,30
19835565,C,C,B,A,A,C,B,A,D,B,A,D,D,B,A,A,B,D,A,B,C,A,C,B,B,B,A,A,A,B,8,30
19835575,C,C,C,B,B,A,C,B,B,B,B,C,C,B,C,B,B,B,A,C,B,C,C,B,A,B,A,D,B,B,9,30
20168375,C,D,A,D,A,C,D,B,C,C,D,D,C,C,B,A,C,B,A,A,D,B,C,D,D,A,C,C,D,B,9,30
19835656,D,D,B,D,A,D,C,B,B,B,C,D,A,A,A,A,D,D,A,C,D,A,A,C,B,A,D,C,B,C,11,30
19880750,A,A,C,B,B,D,B,C,B,C,A,B,C,C,C,D,C,C,A,D,B,C,B,D,D,A,C,B,C,D,5,30
20168412,A,D,B,D,A,A,D,A,A,C,D,B,D,A,D,A,A,D,A,C,C,B,C,C,A,C,C,C,D,A,11,30
20388244,C,D,A,A,C,B,A,C,B,C,D,A,A,A,D,A,A,C,D,C,B,B,A,D,D,D,C,B,A,A,9,30
20388314,C,C,A,B,A,A,A,A,C,A,A,D,D,A,B,A,C,B,B,C,A,A,B,C,A,D,D,C,C,A,11,30
20391835,A,A,A,A,B,A,D,A,C,A,B,C,B,A,B,A,C,C,A,C,B,A,C,A,D,D,A,A,D,C,9,30
20110145,A,C,A,D,D,A,A,B,A,A,C,A,B,A,B,D,B,C,A,A,C,A,B,D,A,C,C,B,C,A,10,30
20120285,D,B,B,C,C,B,B,D,C,C,C,C,C,C,B,B,B,C,C,D,B,B,C,C,B,B,B,C,C,C,10,30
20388722,B,A,A,A,B,A,B,B,C,A,A,A,B,A,A,B,B,D,A,B,A,A,A,A,A,C,B,A,B,D,13,30
19866453,D,D,A,B,B,D,C,A,B,C,C,A,B,A,B,B,D,A,A,D,C,B,B,C,B,A,D,B,B,C,16,30
20021613,C,C,D,B,D,C,B,B,B,B,C,A,C,D,C,C,C,A,A,C,C,C,B,B,D,B,A,B,D,B,5,30
19880352,B,B,A,B,A,D,B,A,B,A,C,C,B,A,D,A,B,B,A,B,B,C,B,B,D,B,A,C,B,A,12,30
19875596,A,B,A,A,A,D,D,C,A,A,A,A,A,A,A,B,B,A,D,A,D,B,A,A,B,B,A,B,A,C,6,30
20259646,A,A,C,C,B,B,A,D,C,A,B,C,B,B,C,C,C,C,C,D,B,B,B,A,B,A,C,B,D,B,3,30
19855638,C,A,D,A,A,A,A,C,D,B,D,B,B,B,C,A,B,B,A,A,D,A,C,C,A,B,C,C,A,A,10,30
19755194,C,B,B,B,B,C,C,C,B,A,B,B,B,B,B,A,A,B,A,B,B,B,B,C,C,B,B,B,D,C,10,30
19854293,A,B,A,B,D,A,A,A,B,A,B,D,A,B,B,A,B,C,A,D,B,B,D,C,C,C,D,A,C,A,14,30
20053972,B,B,B,A,B,A,A,A,C,B,B,C,B,A,A,A,A,D,A,B,B,A,B,B,A,B,A,B,A,B,9,30
19831220,B,B,B,A,B,B,A,A,B,A,B,A,A,A,C,A,A,D,A,A,B,A,A,A,B,B,B,B,A,B,6,30
20055504,B,A,D,A,B,C,D,C,B,C,A,A,B,C,A,D,C,B,B,D,D,D,A,A,A,D,A,D,A,B,8,30
20052979,A,D,A,B,A,B,A,A,B,A,C,B,D,C,A,A,B,A,A,D,B,A,B,D,B,A,B,C,D,A,12,30
19755331,D,D,A,A,C,D,D,A,A,A,C,D,D,A,A,D,C,D,A,C,A,B,D,B,B,D,B,A,D,C,12,30
20020240,A,D,A,B,B,A,B,A,B,A,C,C,B,C,A,A,B,B,A,B,A,A,C,C,A,C,D,A,B,C,24,30
20386341,B,B,B,B,A,A,B,B,B,B,B,B,B,B,C,B,A,B,B,B,B,B,B,C,B,A,B,B,B,B,9,30
20023384,A,A,B,A,A,A,B,C,A,B,B,B,B,A,A,B,C,B,A,B,B,C,A,B,C,A,C,A,A,A,7,30
20123380,A,D,A,C,A,A,D,D,D,A,D,D,B,D,D,A,C,D,A,C,A,A,A,A,B,A,A,C,D,B,7,30
19764584,D,D,D,B,B,C,C,C,B,B,A,B,A,B,B,A,A,B,B,C,C,B,B,C,B,C,B,B,B,B,10,30
20266895,C,B,B,C,B,B,C,C,B,C,B,C,C,C,C,C,C,C,D,D,B,C,B,B,B,A,B,D,B,B,4,30
4655446,A,C,A,B,B,C,A,C,B,C,C,B,B,B,C,B,B,C,A,C,B,A,B,B,B,B,C,B,B,B,10,30
19877262,A,C,A,B,A,A,B,C,B,A,C,D,A,B,A,A,B,C,A,D,B,B,C,C,A,A,A,C,D,C,14,30
2687256,A,B,B,A,B,B,B,B,C,B,A,B,D,A,B,C,A,D,D,A,D,D,A,C,D,B,B,B,D,D,1,30
20217189,A,D,D,A,A,D,A,B,C,A,D,A,D,A,B,B,A,D,A,A,D,C,B,B,B,C,A,B,A,B,5,30
20156725,B,C,D,A,A,B,A,A,C,A,B,D,B,B,A,B,A,D,A,A,B,A,C,B,B,C,A,C,C,C,8,30
10404835,D,D,A,A,B,A,B,B,B,C,B,B,B,A,A,B,B,D,A,D,A,B,B,C,A,C,C,C,A,A,15,30
20128026,D,D,C,C,B,A,A,A,B,A,C,B,B,C,C,A,B,C,D,D,A,B,C,C,A,C,B,C,B,D,18,30
20179567,B,B,B,B,A,B,A,B,B,A,B,B,C,B,A,C,B,B,C,D,B,B,C,B,B,B,B,C,B,A,9,30
5786399,B,C,A,A,A,A,B,A,A,C,D,D,B,A,C,B,B,C,A,B,A,B,A,B,A,A,D,A,C,C,14,30
19986228,D,D,A,A,A,A,A,D,C,A,C,D,B,B,A,B,A,A,A,A,A,A,B,D,A,C,A,A,B,C,15,30
20312769,D,D,D,B,B,C,D,D,C,B,C,C,B,C,B,C,C,C,A,B,B,B,B,D,C,B,C,D,C,C,10,30
20312799,D,D,B,C,C,A,A,A,D,A,C,A,C,B,B,A,C,D,A,B,C,A,C,C,A,C,C,A,B,B,17,30
203112768,D,D,D,A,A,C,D,A,B,A,B,D,B,B,B,C,A,D,B,C,A,B,A,B,C,B,A,C,A,C,8,30
19963783,D,D,A,D,B,A,A,A,A,A,C,D,B,B,A,A,B,B,A,B,B,A,C,C,A,C,D,A,B,C,22,30
20214699,B,D,A,A,C,C,D,B,B,A,A,B,C,A,B,A,B,C,A,B,C,A,C,B,A,B,B,B,D,C,11,30
20069734,B,B,B,A,B,A,A,A,D,B,C,A,D,A,A,A,A,B,C,B,C,A,D,B,C,D,B,A,A,A,10,30
20113200,B,D,B,A,A,D,A,B,B,A,C,C,B,A,B,A,A,D,A,A,A,A,A,D,A,A,A,A,D,C,11,30
20315288,A,A,A,A,A,C,A,A,C,A,C,A,C,A,A,A,B,B,A,C,D,B,C,A,A,A,B,B,A,A,13,30
20148431,B,C,A,A,A,A,A,C,C,A,C,A,D,A,A,B,A,D,A,B,A,A,D,B,B,B,A,B,A,D,9,30
20113222,D,A,D,A,A,C,D,B,B,A,A,D,B,B,A,C,B,D,B,D,A,B,C,A,A,B,A,B,C,C,10,30
20315317,A,D,A,A,A,C,A,C,D,A,C,D,D,B,B,A,A,D,B,B,A,B,C,B,B,B,A,C,B,D,10,30
20028758,D,B,B,C,A,A,B,D,D,C,D,D,B,C,B,A,C,D,C,C,A,B,D,A,C,C,C,B,B,D,10,30
20128053,C,D,C,B,C,D,C,D,A,A,B,D,D,A,C,A,B,C,A,D,C,B,B,C,C,A,A,C,D,D,8,30
20203773,A,C,D,B,A,B,C,A,C,D,C,B,B,B,B,A,B,B,A,B,B,B,C,B,C,A,A,A,A,A,12,30
10238944,C,D,C,A,B,A,A,A,B,C,C,A,B,C,B,C,B,B,A,C,A,B,B,C,A,C,B,A,B,C,21,30
20212229,B,B,C,B,A,B,B,A,B,B,D,D,A,B,A,A,B,D,A,D,A,D,B,D,D,A,D,A,B,B,11,30
20125648,A,D,D,B,C,B,C,C,A,B,A,D,B,A,C,A,C,C,A,A,C,A,B,B,A,A,A,A,A,A,8,30
20228844,D,A,C,A,B,D,D,A,A,A,B,A,C,A,D,A,A,A,A,A,B,B,A,B,A,D,A,A,D,C,9,30
20128033,A,B,B,B,A,B,B,B,D,D,C,D,D,C,B,D,D,B,A,D,B,C,D,B,D,B,D,A,D,D,7,30
10238956,D,A,B,B,A,B,D,A,C,A,B,C,D,B,A,A,C,C,A,C,D,A,B,C,D,C,A,A,C,A,9,30
20212657,C,B,C,B,A,C,C,B,B,B,C,D,C,A,B,C,A,C,D,C,B,D,D,C,C,C,B,D,B,B,6,30
20071182,B,A,D,A,C,D,C,B,C,C,A,C,B,D,A,B,D,A,C,B,B,C,D,D,B,D,A,D,C,B,5,30
10327822,A,D,A,D,B,A,A,A,B,C,C,A,B,A,A,B,B,B,B,B,A,B,C,C,A,B,D,B,B,A,21,30
19855754,D,A,A,B,A,A,B,A,B,B,D,A,B,C,A,B,B,B,C,A,A,B,C,C,A,C,D,A,B,C,22,30
19927755,D,A,C,A,C,C,C,A,B,B,C,A,D,D,D,D,A,D,D,D,C,A,D,D,B,D,A,D,A,D,6,30
20127193,C,C,B,B,B,D,B,B,A,B,A,A,B,A,B,D,B,B,A,B,D,A,B,C,C,B,B,C,B,B,9,30
10169795,A,C,D,B,A,C,C,D,A,A,C,A,D,A,A,A,A,A,A,A,A,A,A,A,A,B,A,D,A,B,8,30
20120244,A,D,A,A,A,B,A,D,C,C,C,A,B,A,C,A,A,A,A,D,B,A,B,D,B,B,D,C,B,B,11,30
20123625,B,A,C,A,A,A,A,B,A,A,A,A,B,B,A,B,A,D,A,A,A,B,B,A,A,A,A,D,A,A,9,30
20167911,B,B,B,C,B,A,A,A,A,A,A,C,B,A,B,A,A,B,A,B,A,A,B,B,A,A,A,A,B,B,12,30
20297247,C,A,C,B,C,C,A,A,C,C,C,D,D,B,B,C,B,D,A,C,B,B,C,D,B,B,C,C,C,C,11,30
20376408,A,D,A,B,B,A,B,A,C,C,C,B,C,B,B,B,A,A,B,A,A,B,B,A,B,B,B,D,C,B,9,30
19881503,B,D,D,B,A,D,A,C,D,A,C,D,A,A,A,A,B,A,A,C,B,A,B,D,B,D,B,A,B,A,10,30
20073431,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,11,30
20155575,A,C,A,A,D,A,D,C,D,A,C,C,A,D,C,B,B,C,D,B,C,A,B,B,A,D,C,C,D,B,6,30
20155593,A,D,A,B,A,A,A,C,B,D,C,B,C,C,B,A,B,D,A,C,C,C,B,A,B,B,D,A,B,D,14,30
20155611,B,D,B,C,A,C,C,C,B,B,C,B,B,A,C,B,C,B,A,B,C,A,C,D,B,C,A,B,B,B,10,30
19839226,B,D,A,A,B,A,D,A,B,B,A,D,B,A,B,A,A,B,A,C,A,B,B,D,B,B,B,A,A,A,12,30
20049249,A,A,A,B,A,D,D,D,B,B,B,A,A,A,D,D,B,B,D,A,D,A,B,A,B,A,A,D,A,A,6,30
20356670,A,C,B,B,C,A,B,C,C,D,C,C,D,C,C,D,C,A,D,C,C,B,D,C,C,A,C,A,C,C,9,30
20052940,A,C,B,B,B,A,B,A,D,B,B,B,B,B,B,A,B,B,A,C,B,B,B,C,B,B,C,C,C,C,11,30
20386399,B,C,A,A,A,A,D,C,D,B,B,A,C,C,A,A,A,D,A,B,C,C,C,B,A,D,D,D,A,C,12,30
20375310,A,D,A,A,A,A,D,A,D,A,A,C,A,A,B,C,A,D,A,A,A,D,B,D,A,B,A,A,D,B,8,30
20386387,C,D,D,B,C,D,B,B,D,B,C,B,A,C,D,D,B,D,A,C,B,D,B,D,B,C,C,A,D,A,9,30
6867889,B,D,A,A,B,B,D,C,B,A,C,D,C,B,D,B,B,D,A,B,C,A,A,A,B,A,A,C,A,C,8,30
20164514,B,D,A,A,D,D,A,A,D,C,C,D,D,A,D,A,B,D,A,C,A,D,B,D,A,D,D,C,A,A,12,30
20391884,C,D,A,A,A,A,D,A,C,B,C,D,D,B,A,C,B,D,A,A,A,C,B,B,C,C,A,A,C,C,12,30
19953543,B,B,C,A,A,A,C,A,A,D,B,D,B,B,A,C,A,C,A,D,A,B,B,B,C,C,A,B,C,C,9,30
19878091,A,D,D,C,A,A,A,C,B,D,D,A,B,C,C,B,B,A,B,D,B,A,A,C,B,C,A,D,D,C,11,30
19965299,A,D,A,C,B,A,D,A,B,A,C,B,C,C,B,A,B,B,A,B,C,B,D,C,B,A,D,A,B,C,18,30
20141875,D,D,A,B,A,A,D,A,A,C,B,D,D,A,A,B,B,D,A,D,C,A,A,A,A,A,B,D,A,A,11,30
20212408,B,C,B,C,C,B,A,A,C,D,C,B,C,A,C,D,B,B,A,C,A,C,B,C,B,C,B,A,C,B,11,30
20368659,D,A,A,A,B,C,D,B,B,A,C,A,C,A,C,B,B,B,A,A,B,A,B,B,B,C,B,B,D,A,9,30
19923659,B,D,B,B,A,C,B,C,B,C,B,C,C,A,C,D,A,C,D,B,B,C,A,C,C,A,A,D,A,B,6,30
10298804,D,D,B,A,A,D,A,D,D,C,C,C,D,B,C,A,B,C,A,D,D,B,A,C,B,B,A,A,D,D,11,30
20058779,A,D,C,B,A,B,C,C,A,C,C,C,B,B,A,B,B,D,A,C,A,C,A,C,A,C,B,C,B,C,14,30
20058780,A,D,A,B,A,A,A,C,D,B,C,D,B,A,D,D,C,D,A,B,C,B,A,A,A,B,D,A,D,D,13,30
19832232,A,D,A,B,B,A,A,A,B,A,C,B,B,A,B,A,A,A,A,A,A,B,B,C,C,A,A,A,A,C,16,30
7118921,B,D,B,A,A,C,C,B,C,A,C,D,B,B,C,B,A,D,B,D,D,B,D,C,A,B,A,C,C,D,6,30
20098342,C,D,D,A,A,B,D,A,B,D,A,D,B,A,D,A,A,A,A,D,C,B,C,C,D,C,B,D,B,B,11,30
19878179,B,C,A,A,D,A,D,B,D,A,A,C,B,C,B,D,A,D,B,C,B,D,B,D,B,A,B,D,B,A,5,30
10354454,A,D,B,A,A,A,A,D,B,A,D,D,C,B,A,B,B,D,A,C,B,B,D,A,A,B,A,C,D,B,9,30
10354463,D,D,D,B,C,B,A,B,B,D,C,B,C,B,B,A,C,C,A,B,D,B,B,C,C,B,B,C,C,D,12,30
20070085,A,D,A,A,A,A,D,A,B,A,C,C,A,A,C,A,B,D,A,C,C,C,A,A,B,B,A,D,A,A,9,30
19832352,D,D,B,C,C,B,A,C,B,B,C,C,B,C,A,A,D,A,A,B,A,B,C,C,A,B,D,A,B,C,21,30
19834541,A,D,A,B,C,C,C,A,C,C,C,A,B,B,B,A,C,A,D,A,A,B,A,C,C,A,D,B,C,D,14,30
4995565,B,B,C,B,B,B,B,A,B,B,C,A,C,B,B,C,B,B,D,A,C,A,B,A,B,B,B,B,D,C,8,30
19832033,A,D,A,D,C,D,A,B,B,C,A,B,A,A,B,A,A,B,A,A,A,A,C,C,A,A,B,B,A,C,14,30
19880753,B,C,D,B,C,B,C,C,B,C,B,B,C,B,B,D,B,B,B,B,A,B,C,B,A,A,B,B,D,D,11,30
19887387,B,A,A,A,C,C,B,A,B,C,C,C,C,C,C,D,B,D,A,C,A,C,A,D,A,B,C,B,C,C,12,30
19836795,C,B,C,B,A,B,B,A,C,B,A,D,C,A,B,A,A,B,A,B,B,A,B,D,B,D,A,C,B,A,7,30
20141879,D,D,D,C,C,D,D,D,B,B,C,D,C,C,D,C,B,A,A,A,A,B,B,D,C,C,B,C,D,D,11,30
19856043,C,C,A,C,A,B,C,C,A,C,C,A,C,A,B,B,B,B,A,B,B,A,B,B,A,B,A,B,B,B,10,30
19927713,D,D,A,A,A,D,D,D,C,A,D,A,C,A,B,A,A,C,A,C,B,A,B,B,A,A,A,A,C,B,8,30
20123869,B,D,A,B,A,D,A,D,D,B,C,A,B,C,A,A,C,C,B,C,D,A,C,C,A,C,A,D,B,A,15,30
19844106,D,D,A,B,D,A,A,A,D,C,C,A,B,C,D,A,B,D,A,B,A,B,C,C,B,B,C,C,D,C,21,30
20058683,A,D,A,A,B,D,D,B,A,B,A,B,A,A,D,C,A,D,B,B,A,A,D,C,B,D,A,D,A,A,5,30
19844297,B,C,B,B,A,B,C,A,A,B,B,C,B,B,C,A,B,D,A,C,B,C,C,B,B,B,C,D,C,D,7,30
5826818,A,C,A,B,B,D,A,A,C,A,C,D,D,A,B,A,B,D,A,A,B,A,B,D,C,A,A,A,C,D,9,30
20128388,A,A,B,D,B,D,A,A,C,A,C,A,C,C,B,A,A,B,A,B,A,B,A,A,B,B,B,A,B,A,13,30
19833010,A,D,A,A,B,A,A,A,C,A,A,A,B,A,A,A,B,A,B,B,A,B,A,B,B,A,D,A,A,B,15,30
19836470,C,C,B,A,B,A,A,C,A,A,B,B,B,B,A,C,C,D,D,C,B,B,B,A,B,D,D,D,D,D,6,30
19964247,D,D,A,B,A,A,A,A,B,C,D,D,A,A,A,B,C,D,A,C,A,B,C,A,A,C,D,A,A,C,19,30
19827002,D,D,A,B,B,A,C,A,B,B,C,A,B,B,A,A,C,B,A,D,A,B,C,D,A,C,D,A,B,C,23,30
20118532,C,B,A,B,A,A,A,A,A,A,C,B,B,A,C,A,B,D,A,B,A,B,C,C,A,A,D,A,B,A,19,30
19836472,B,B,C,B,C,B,C,C,D,A,C,B,A,C,C,B,B,B,D,B,D,A,C,B,C,C,B,C,C,C,10,30
20212354,A,D,B,D,D,A,D,D,A,B,A,A,B,B,A,B,C,B,A,B,A,A,C,D,A,C,A,A,B,C,15,30
20016081,C,D,B,A,A,A,C,A,A,C,D,A,C,A,B,A,B,D,A,C,C,C,C,D,B,A,A,C,A,A,9,30
20122965,C,C,B,C,A,D,C,D,B,B,A,C,C,A,A,C,A,C,A,A,B,A,C,C,B,A,A,B,B,B,6,30
5787564,A,D,C,D,A,B,A,A,A,A,A,B,A,A,A,A,A,A,A,C,A,A,A,A,D,A,A,A,A,A,8,30
10342954,D,D,D,D,D,D,D,D,D,D,D,D,D,C,D,D,D,D,D,D,D,B,A,D,D,C,A,A,B,D,7,30
10342515,B,A,D,B,A,B,A,A,A,A,A,A,A,A,A,B,A,B,A,B,C,A,A,C,B,A,A,A,D,A,10,30
10385954,A,A,A,A,A,A,A,A,A,A,A,B,B,A,B,A,A,A,A,B,A,A,A,A,C,A,A,A,A,A,10,30
10342904,A,D,B,A,A,A,C,A,B,A,D,D,B,A,A,B,A,B,A,B,A,A,C,A,A,A,A,A,B,C,15,30
10386078,A,C,B,D,A,A,B,C,C,B,B,A,B,A,A,B,B,C,B,A,A,D,B,A,C,B,A,A,D,A,7,30
10386250,A,B,D,B,B,C,C,D,C,B,A,A,B,A,B,B,A,A,A,B,D,A,A,D,B,B,A,B,B,B,6,30
20308990,A,D,D,B,A,A,A,A,A,A,C,B,A,B,C,B,B,D,C,B,B,A,A,B,B,B,A,D,A,B,8,30
20308899,A,C,A,B,A,C,C,A,C,B,B,B,B,B,D,A,B,C,A,C,B,B,B,B,C,C,B,B,C,C,10,30
4987693,C,A,A,D,A,A,C,B,A,A,B,B,A,A,A,B,B,A,A,C,C,B,A,C,C,C,B,C,B,B,9,30
20127809,D,B,D,B,A,B,B,C,B,C,B,B,D,C,D,B,A,B,B,C,B,B,D,D,D,B,C,A,B,D,9,30
20127811,B,B,D,A,A,A,D,B,A,A,B,A,A,B,A,B,B,D,A,D,B,B,C,B,A,B,C,C,D,C,9,30
3100333,A,A,A,A,A,B,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,B,A,A,A,A,A,B,11,30
19871522,D,D,B,D,A,A,B,A,A,B,C,C,B,B,D,D,A,B,A,C,A,D,B,A,A,D,A,D,B,C,12,30
20117200,C,D,A,B,C,B,A,B,B,A,D,A,B,B,B,A,B,B,A,C,B,C,A,C,D,B,C,A,D,A,14,30
10193425,B,C,C,C,A,A,C,C,B,B,C,A,A,C,B,B,B,D,A,B,C,B,C,A,B,B,A,D,D,B,10,30
20147071,D,D,A,A,A,A,A,A,A,B,C,D,A,B,B,A,A,C,A,B,A,A,C,C,B,C,A,D,D,A,14,30
20212058,D,A,D,A,A,A,A,A,B,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,13,30
20212059,C,D,A,B,B,A,A,A,B,C,D,D,B,C,A,A,B,D,A,B,C,B,C,C,C,B,A,A,C,C,20,30
20374990,A,C,A,B,A,A,A,A,A,A,A,B,A,B,A,D,A,B,A,A,B,A,A,A,C,A,C,A,A,A,9,30
4211666,B,A,B,A,A,B,B,B,A,A,B,A,A,A,B,D,B,C,B,B,B,A,A,A,B,A,B,B,B,B,4,30
20269141,B,C,B,B,A,A,A,A,B,C,B,D,B,B,D,D,A,B,C,A,B,A,C,B,C,A,B,A,B,B,11,30
20194850,A,D,B,A,A,A,A,D,C,A,D,A,A,A,D,B,D,A,A,C,D,A,D,C,B,B,D,A,D,C,9,30
19877223,A,D,A,C,A,D,A,A,B,A,D,D,C,A,A,A,B,C,A,C,C,B,D,D,A,A,B,A,A,C,13,30
19843487,A,B,A,A,A,C,C,C,A,B,C,A,D,C,B,A,A,B,A,A,A,D,C,C,A,A,A,A,D,C,13,30
19989167,A,B,B,A,A,A,B,C,B,D,B,B,B,A,A,A,A,B,A,C,A,B,B,B,B,B,C,C,A,B,9,30
19835229,C,B,B,B,B,B,A,B,A,A,A,A,B,B,B,A,A,A,B,B,A,B,A,A,A,B,A,B,A,A,9,30
19843382,B,C,A,A,B,A,A,C,B,A,C,A,B,C,D,A,A,D,A,C,C,D,D,B,A,B,A,D,B,C,13,30
19878482,C,D,C,A,C,C,B,D,C,A,C,C,C,B,C,A,B,B,B,C,B,A,C,B,B,B,C,C,C,B,7,30
4603372,D,D,A,A,A,A,A,A,A,A,C,D,B,A,A,A,A,D,A,A,D,D,D,C,B,B,A,A,D,C,14,30
19834175,A,D,A,A,D,A,B,B,A,A,C,D,C,A,B,B,A,A,A,C,D,A,A,C,B,C,D,A,C,A,9,30
19835767,A,D,A,B,A,A,A,A,A,B,C,A,B,C,A,A,B,C,A,B,A,B,B,A,A,B,D,B,D,C,20,30
19829327,A,D,D,B,A,D,A,D,B,C,C,A,B,B,D,A,B,D,A,B,A,C,D,C,A,C,D,C,B,C,19,30
19835912,C,D,A,A,A,A,A,A,B,A,D,D,A,B,B,A,B,D,A,D,C,B,D,A,A,B,A,A,A,A,12,30
19835911,B,C,B,B,A,A,A,B,B,A,A,D,C,A,B,B,B,C,A,B,B,A,C,B,B,C,A,A,D,D,10,30
20129360,D,D,B,B,A,A,C,A,B,B,B,D,B,A,C,A,B,B,A,C,A,B,B,A,B,B,A,B,A,C,14,30
2693879,D,D,B,B,C,A,D,A,B,C,C,B,B,B,D,A,B,C,A,A,A,B,C,C,C,A,A,C,A,A,17,30
3776995,A,D,D,A,D,C,A,A,A,A,D,D,B,C,C,A,B,D,A,B,C,B,A,C,B,B,A,A,C,C,13,30
20220019,A,D,A,B,B,A,A,C,A,B,B,A,A,B,B,A,B,D,A,B,B,C,C,A,B,A,B,C,A,A,11,30
20021703,C,D,D,B,C,A,C,C,A,C,A,B,A,A,D,C,B,D,C,C,A,B,B,D,B,A,A,C,C,A,8,30
19881120,A,D,A,B,A,C,A,A,B,A,C,A,A,B,A,A,B,A,A,C,A,A,A,C,A,C,A,B,A,B,16,30
19834079,A,D,D,D,A,C,C,D,B,A,D,D,C,A,A,A,C,C,A,A,C,A,D,B,B,B,A,C,C,D,5,30
20021736,B,A,A,B,C,A,A,C,A,B,C,D,A,A,A,A,A,A,B,D,A,A,B,A,C,A,D,B,B,A,11,30
19933820,B,B,D,C,B,D,C,A,C,A,C,D,B,B,B,C,A,C,A,A,B,A,A,B,B,B,A,D,B,A,5,30
19835138,B,D,D,B,A,B,B,D,A,C,B,A,B,A,D,A,A,B,A,D,D,A,C,A,D,A,A,A,A,A,10,30
19879577,D,C,C,D,D,C,B,B,B,C,A,B,D,A,B,B,B,A,A,C,B,C,B,D,B,D,C,B,D,C,6,30
19851924,C,D,B,D,B,A,A,B,A,A,C,D,D,B,A,A,A,B,A,C,B,B,B,A,A,D,B,D,D,D,10,30
20168620,B,B,A,C,A,A,D,A,B,B,C,D,C,B,B,A,C,C,A,B,D,B,B,B,B,D,B,C,A,D,9,30
20125718,A,A,A,B,A,D,A,A,A,A,D,B,D,A,C,A,C,C,A,A,D,B,B,C,A,B,A,A,D,A,10,30
20021671,B,D,B,A,A,A,B,D,C,C,A,D,B,A,B,A,B,A,A,A,A,D,C,A,A,A,A,A,B,B,12,30
20245336,C,C,D,D,B,B,C,B,A,A,B,C,B,A,A,B,A,B,B,A,A,B,B,B,B,B,B,C,D,D,5,30
19829370,C,B,D,B,C,B,B,B,B,C,C,B,C,B,C,B,C,C,B,C,C,B,C,B,B,C,B,B,C,C,9,30
20268852,D,D,A,B,C,A,A,A,B,C,C,A,B,C,A,A,B,D,A,B,A,B,C,C,C,C,D,A,B,B,27,30
20268863,D,D,A,B,C,B,C,A,B,C,C,A,B,C,A,A,B,D,A,B,A,B,A,A,B,C,A,B,D,B,20,30
19829027,D,D,A,B,C,D,A,A,B,C,C,A,B,C,A,A,B,D,A,B,A,B,C,C,A,C,D,A,B,C,28,30
20209821,A,D,C,C,A,B,A,D,C,B,C,A,C,A,B,D,D,B,A,D,A,B,C,B,A,A,B,D,D,A,10,30
20071814,B,D,A,D,C,C,A,A,B,C,C,A,B,C,A,A,B,B,A,B,A,B,C,C,A,B,C,B,C,C,23,30
20108105,A,D,B,A,C,A,D,B,A,A,A,A,A,A,C,B,B,A,A,B,C,A,A,C,A,A,A,A,A,A,10,30
19836562,B,A,D,B,B,B,A,A,C,C,D,C,A,C,D,B,B,C,A,D,A,A,B,C,A,C,D,A,C,C,14,30
19837693,D,B,B,A,A,D,D,C,B,B,B,B,B,B,C,B,B,B,A,C,D,A,B,C,B,D,B,D,B,A,8,30
20218055,C,B,A,C,B,C,B,C,C,C,D,C,C,A,B,A,A,C,B,B,C,B,A,C,C,D,A,C,B,C,8,30
20112182,C,D,D,C,C,D,D,D,C,A,A,D,D,A,D,B,B,D,A,D,C,A,D,D,B,D,C,B,D,D,4,30
20055631,D,C,A,B,C,D,A,D,B,C,D,A,B,C,A,A,B,B,A,B,A,B,C,D,A,A,D,A,B,C,24,30
20118964,A,D,C,A,B,B,A,A,D,B,A,D,C,C,D,A,C,C,A,C,B,A,B,C,B,A,B,A,A,C,9,30
20384220,C,B,B,A,A,B,A,A,D,A,C,B,D,A,B,A,A,B,A,A,A,C,A,B,C,A,A,B,D,B,7,30
20145259,C,C,A,A,B,D,D,C,C,A,B,A,A,B,C,B,D,D,A,A,D,D,A,C,C,D,A,D,D,A,4,30
20145258,D,A,A,A,A,A,B,A,A,D,A,A,A,A,A,B,A,A,A,D,C,B,A,B,A,A,A,A,A,A,10,30
20265835,D,D,C,B,B,D,A,A,B,B,C,C,D,A,B,A,B,C,B,C,D,A,B,D,A,C,A,D,C,B,11,30
