NIE,G1-MAT1,G1-MAT2,G1-MAT3,G1-MAT4,G1-MAT5,G1-MAT6,G1-MAT7,G1-MAT8,G1-MAT9,G1-MAT10,G1-MAT11,G1-MAT12,G1-MAT13,G1-MAT14,G1-MAT15,G1-MAT16,G1-MAT17,G1-MAT18,G1-MAT19,G1-MAT20,G1-MAT21,G1-MAT22,G1-MAT23,G1-MAT24,G1-MAT25,G2-MAT26,G2-MAT27,G2-MAT28,G2-MAT29,G2-MAT30
10357384,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,A,C,B,A
10312434,A,C,A,A,B,B,C,A,C,A,C,B,B,C,C,B,B,C,C,B,A,B,B,A,A,A,C,C,B,B
10462921,B,B,B,B,A,B,C,A,B,A,B,B,B,C,C,B,B,C,A,B,A,B,C,A,B,C,A,B,B,B
10323844,C,A,A,A,A,A,A,C,B,C,A,B,A,C,B,A,A,C,A,A,C,B,B,A,C,B,A,A,C,A
10006219,B,B,C,B,C,C,C,A,A,C,A,C,C,B,C,B,B,C,A,B,A,B,B,B,A,A,A,C,A,A
10038050,A,C,B,A,B,B,C,A,A,A,B,C,B,C,C,B,B,C,B,A,A,B,A,A,A,C,B,A,B,A
10635525,C,B,C,C,B,B,C,A,A,C,A,A,B,C,A,B,B,B,C,A,A,B,A,B,A,C,C,C,B,A
10367414,B,C,A,C,B,A,C,A,A,B,B,C,B,A,C,B,B,C,C,A,A,B,C,A,C,C,C,C,B,B
10367475,A,B,A,C,C,B,C,A,A,A,C,B,B,A,C,B,B,C,C,A,A,B,A,B,A,C,A,C,B,C
10154589,C,C,A,C,B,A,C,B,A,A,B,B,B,A,A,B,B,C,C,A,A,B,A,A,C,C,A,A,B,C
10507502,C,C,A,C,C,B,A,B,A,A,B,B,B,C,C,B,A,C,C,A,B,B,A,A,B,C,A,B,A,C
10507514,B,C,A,C,B,A,C,A,A,A,B,C,B,C,C,B,C,C,C,A,A,B,A,A,C,B,C,B,B,B
10364007,C,C,A,C,B,B,A,A,A,A,B,B,B,A,C,B,B,C,C,A,A,B,A,C,C,C,C,A,B,A
10367408,C,C,A,C,B,B,A,B,A,A,B,B,A,C,C,B,A,C,C,A,B,B,B,A,B,C,A,B,A,C
10367450,B,C,A,C,B,B,C,A,A,A,C,A,B,C,C,B,B,C,B,B,A,B,A,A,C,C,A,A,B,B
10367272,C,C,A,C,B,B,B,A,A,A,B,B,B,C,B,A,A,C,B,B,A,C,B,B,B,C,A,A,B,C
10367454,B,C,A,C,B,A,A,A,C,B,A,A,B,A,C,B,B,C,C,C,A,B,B,A,C,C,A,B,B,A
10507556,B,C,A,C,B,B,C,B,A,A,B,A,B,A,C,B,B,C,C,C,A,B,B,A,B,C,C,A,A,C
10507562,C,C,A,C,B,A,C,A,A,A,B,B,B,A,C,B,C,C,C,A,A,B,A,A,C,C,C,A,B,C
10158758,B,C,A,C,B,A,B,A,A,B,A,C,B,A,C,B,B,A,C,C,A,B,B,A,C,C,C,A,B,C
10367430,C,C,A,C,C,A,A,A,A,C,B,A,B,A,C,B,A,C,C,B,A,B,A,A,C,C,A,A,B,A
10357204,C,C,A,C,B,B,A,A,A,C,C,A,B,C,C,B,B,C,C,B,A,B,A,B,B,C,A,B,B,B
10367481,B,C,C,C,B,B,C,B,A,A,B,C,B,A,C,B,B,C,C,A,A,B,B,C,C,C,A,B,A,A
10639579,B,C,A,C,B,B,C,A,A,A,A,A,B,A,C,B,B,A,C,A,A,B,A,B,C,C,C,B,C,B
10175590,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,A,C,C,C,C,B,C,A,C,C,C,A,B,B
10024246,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,B,B,B,A,C,C,C,A,B,B
10670648,C,C,B,A,B,B,C,C,A,A,A,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10499234,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10353754,B,C,B,A,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10670652,B,C,B,A,B,B,C,A,A,A,A,A,B,C,C,B,B,B,C,B,A,B,C,A,C,C,C,A,B,B
10670641,B,C,A,C,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,C,B,B,C,A,C,C,C,A,B,B
10043877,B,C,C,A,B,B,A,A,A,A,B,B,B,C,C,B,B,C,C,A,A,B,A,A,C,A,A,A,B,B
10021862,B,C,A,C,B,B,C,A,A,A,B,C,B,A,C,B,B,C,C,A,A,C,C,A,C,B,A,A,B,B
10530434,B,C,B,C,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10456071,B,C,B,A,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10168436,B,C,C,C,B,B,C,A,A,A,C,A,C,B,C,C,A,B,C,A,C,B,A,C,A,A,C,A,B,A
10357321,B,C,B,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,C,C,A,B,B
10157247,B,C,A,C,A,B,C,A,A,A,C,A,B,C,C,C,B,B,B,B,A,C,B,B,B,A,B,C,B,B
10408502,A,C,A,C,A,B,B,A,A,A,C,A,B,C,C,A,B,A,C,B,A,A,A,A,B,C,A,A,C,A
20339004,B,C,A,C,B,B,C,A,A,A,A,A,B,A,C,A,B,C,C,B,A,B,C,B,C,A,C,C,B,B
10157139,B,A,A,A,B,B,C,A,A,A,B,B,B,A,C,A,B,B,B,B,A,A,C,C,C,A,C,C,B,B
10157294,B,C,A,C,B,B,C,A,A,A,B,B,B,A,C,B,A,C,C,C,A,B,C,B,C,A,C,C,B,B
10662608,B,C,A,C,B,B,C,A,A,A,B,A,B,A,C,B,B,C,B,B,C,B,C,B,C,A,C,C,B,C
10089779,A,A,C,A,A,A,A,A,A,A,A,B,B,C,C,B,B,C,C,A,B,B,A,B,B,A,B,B,B,A
10157307,B,C,A,C,B,B,C,A,A,A,B,B,B,A,C,B,B,C,B,B,C,B,C,B,A,A,C,C,B,B
10514458,B,B,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,B,B,C,B,C,C,B,B,B,C
10120433,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,B,B,C,B,C,C,B,B,B,C
10106548,B,B,A,C,B,B,A,A,A,A,B,A,B,C,A,B,B,C,C,B,C,B,C,B,C,C,B,A,B,C
10120553,B,B,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,B,B,C,B,C,C,B,A,B,B
20327354,B,B,B,B,A,B,A,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,C,B,C,A,B,A,B,C
10662306,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,B,B,C
10031017,B,C,A,C,B,B,A,A,A,A,B,A,B,C,A,B,B,C,C,B,C,B,C,B,C,B,B,A,B,B
10519417,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,A,B,C
10105601,B,A,A,A,C,C,C,A,A,C,A,A,B,B,C,B,B,C,C,B,B,A,C,B,C,A,C,C,B,A
10366057,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,B,B,C,B,C,C,B,A,B,B
10197533,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,B,B,C
10497638,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,B,C,C
10662537,A,C,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,B,C,C,B,B,B,C
10662694,B,C,C,B,B,B,C,A,A,B,A,A,B,C,C,B,B,A,C,B,A,B,C,A,C,B,B,B,B,B
10122031,B,C,A,C,B,B,A,A,A,A,B,A,B,C,B,B,B,C,C,B,A,B,C,B,C,C,B,B,B,C
10595391,B,C,A,C,B,B,A,A,C,A,B,A,A,C,C,B,B,C,C,B,B,B,C,B,B,B,A,B,B,C
10666696,B,C,C,A,B,B,B,A,A,A,B,A,B,C,C,B,A,C,C,A,A,B,A,C,A,C,C,C,B,A
10338399,B,C,A,A,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,C,A,B,A,A,C,C,A,A,B,A
10631752,B,C,A,C,B,B,A,A,A,A,B,A,B,C,C,C,B,C,C,B,A,B,C,B,C,C,B,B,B,C
10644500,B,C,A,A,B,B,B,A,A,A,B,A,B,C,C,B,B,A,C,A,A,B,C,A,B,A,A,A,B,A
10071607,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,A,C,B,B,B,A,B,C,A,C,C,C,A,B,C
10655785,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,B,C,B,B,B,B
10368524,B,C,B,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,C,B,C,C,A,A,B,B
20333687,B,A,C,C,B,B,B,A,A,A,B,A,B,A,C,B,B,B,C,B,A,B,B,B,B,B,B,B,B,B
10616982,C,C,B,A,B,C,B,A,B,B,B,B,C,C,A,C,A,A,B,A,C,A,C,C,B,C,A,C,A,C
20333686,B,C,A,C,B,B,C,A,A,B,B,C,B,C,C,B,B,C,B,A,A,B,C,A,C,C,A,C,A,B
10536059,B,C,C,B,B,B,C,A,A,C,B,C,B,C,C,B,C,C,B,B,A,B,C,B,C,C,A,A,B,B
10325940,B,C,C,C,B,B,C,C,A,A,A,A,B,B,C,B,A,C,C,C,C,B,A,B,C,C,C,A,B,A
10326026,B,A,B,C,B,A,C,B,A,B,C,A,A,A,C,A,B,A,C,A,C,B,B,C,C,C,A,C,B,B
10382432,B,B,C,A,A,B,C,A,A,A,A,B,B,A,C,B,B,C,C,B,A,C,B,C,C,B,C,B,C,B
10111299,B,A,B,A,C,C,C,A,A,B,A,B,B,A,C,A,C,A,C,A,A,B,B,B,A,C,A,A,B,B
10382372,B,C,B,A,C,B,A,B,A,C,A,B,B,C,C,B,B,C,C,B,A,B,A,A,C,C,A,C,B,A
10355218,C,A,A,A,C,A,A,A,A,B,A,B,B,A,C,B,C,B,C,A,A,B,B,B,C,B,B,C,C,C
10148058,A,A,A,A,C,A,C,B,A,A,A,C,B,C,A,A,B,A,C,B,A,B,B,B,A,B,B,C,B,C
10037979,B,A,A,A,B,B,C,A,A,A,A,A,B,C,C,B,B,B,C,A,B,B,A,B,A,B,C,A,A,A
10330375,B,C,A,A,B,B,A,B,A,A,C,A,B,A,C,B,B,C,C,A,A,B,C,B,C,C,A,A,B,A
10172513,A,B,C,B,C,C,A,A,A,A,C,B,B,B,C,C,B,C,A,A,A,B,C,C,A,A,A,C,B,A
10330289,B,C,A,A,B,A,C,A,A,B,B,A,B,C,C,B,B,B,C,A,A,B,A,B,B,C,C,A,B,A
10309958,B,A,B,A,B,B,A,B,A,B,B,B,B,C,C,B,B,B,B,A,C,B,B,A,B,C,B,C,B,C
10488998,B,B,A,C,C,C,A,A,A,C,A,A,B,C,C,B,B,B,C,A,B,B,B,B,C,A,C,A,B,C
10493471,B,B,A,A,B,B,A,A,A,A,A,A,A,C,C,B,B,A,C,A,A,B,A,B,C,B,B,A,B,C
20385100,A,C,B,B,A,C,A,B,B,A,B,A,C,C,A,C,A,A,C,A,A,B,B,C,B,C,B,B,A,A
10174106,B,B,B,B,B,C,B,B,B,C,A,A,A,B,C,A,B,C,B,C,B,B,B,C,C,B,C,B,B,C
10172518,A,B,B,A,B,A,C,B,C,B,A,C,B,B,C,B,B,B,B,A,B,A,A,B,B,C,B,B,B,B
10612212,C,A,A,B,A,B,B,A,A,A,A,B,A,B,C,C,A,A,B,A,B,C,A,B,C,A,A,C,B,A
10038567,B,C,A,C,B,C,C,A,A,C,B,A,B,C,C,C,B,C,C,A,A,B,A,C,B,C,A,A,B,A
10489026,B,B,B,A,B,B,A,A,A,C,B,B,B,B,C,B,B,C,B,A,A,B,C,A,C,A,A,B,A,A
10172801,A,C,C,A,C,A,B,A,B,C,B,C,A,C,C,B,B,B,C,A,B,A,A,A,B,B,A,A,C,C
10409003,B,C,A,C,B,B,C,B,A,A,B,A,A,B,C,B,B,C,A,A,A,B,C,A,A,A,C,C,A,A
10172524,A,C,C,B,B,B,B,C,B,B,C,A,C,C,C,B,C,A,C,B,A,C,A,A,B,C,B,B,B,C
10623741,B,C,A,A,C,A,A,A,A,B,B,B,B,B,C,C,A,A,B,B,A,B,A,B,A,A,A,C,A,A
10330012,B,C,C,C,C,B,B,B,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,A,C,A,B,A
10602278,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,B,B,B
10023720,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10497543,B,C,A,A,B,B,C,A,A,A,A,A,B,C,C,B,B,C,C,A,C,B,C,A,B,B,C,A,B,B
10312822,B,B,B,A,B,B,B,B,A,B,B,B,A,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10322591,B,C,A,A,B,B,A,B,A,A,B,A,A,C,C,B,B,B,C,B,B,B,A,A,C,C,C,A,B,C
10151629,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10322571,B,C,A,A,B,B,C,A,A,B,A,B,B,A,C,B,B,C,B,A,A,B,B,A,C,B,C,C,B,C
10322494,B,C,C,C,C,C,A,A,B,C,A,B,B,B,C,B,B,C,A,C,A,C,A,C,B,B,C,B,C,B
10059311,C,B,A,C,C,B,C,B,A,C,B,B,B,B,C,B,B,C,C,A,B,B,B,C,C,A,A,C,B,A
10474456,A,A,B,B,C,C,B,C,A,B,C,C,C,B,C,C,C,A,C,A,B,C,B,C,A,B,C,C,B,A
10060455,B,C,A,C,A,B,A,A,A,C,B,C,B,C,C,A,B,B,C,A,A,B,B,B,A,B,B,A,B,C
10489825,B,C,A,C,B,B,C,A,A,A,A,A,B,C,C,B,B,A,C,A,C,B,A,A,C,C,C,A,B,A
10061306,A,B,C,B,A,C,C,A,A,C,A,A,C,A,C,A,A,B,A,A,A,A,A,C,A,C,B,A,C,A
10361376,B,A,A,A,A,B,C,A,A,C,A,A,B,B,C,B,A,C,B,A,A,B,A,B,A,B,A,C,A,A
10349287,B,B,A,A,A,A,C,A,A,B,A,A,B,B,A,B,B,A,C,A,A,B,C,A,A,A,A,C,B,A
10322921,C,B,B,C,C,B,C,A,A,C,A,A,B,A,C,B,A,A,B,A,A,B,A,C,C,C,A,A,A,A
10474193,B,C,C,C,B,B,C,A,A,A,C,C,B,B,C,B,B,B,C,A,B,B,B,B,A,B,C,C,B,C
10322809,B,C,C,C,A,B,C,A,A,B,A,B,B,C,C,B,B,A,C,A,A,B,B,B,B,A,C,C,B,A
10059108,B,A,C,C,A,B,A,A,A,A,A,B,B,A,C,B,A,B,B,A,B,B,A,C,C,A,A,C,B,B
10501259,B,C,B,C,B,B,C,B,A,A,B,A,B,C,C,C,B,B,C,B,A,B,C,A,C,C,C,A,B,B
10007226,B,A,A,C,B,B,C,B,A,A,C,A,B,A,C,B,B,C,C,A,A,B,C,A,C,C,C,A,B,B
10009494,B,C,A,C,B,B,C,A,A,A,C,A,B,A,C,B,B,C,C,C,A,B,A,A,B,A,C,A,B,B
10449976,C,C,C,C,B,C,A,C,C,B,A,B,B,B,C,C,C,C,C,B,B,A,B,C,C,C,A,B,B,C
10008462,B,C,A,C,B,B,A,A,A,A,C,A,B,B,A,B,B,C,C,B,C,B,C,A,C,C,C,A,B,B
10007977,B,C,A,C,B,B,C,A,A,A,C,A,B,C,C,B,B,C,C,A,A,B,A,B,C,C,C,A,B,B
10008837,B,A,A,C,B,B,C,B,A,A,C,A,B,A,C,B,B,C,C,A,A,B,C,A,C,C,C,B,B,B
10306056,B,C,A,C,B,B,C,A,A,A,C,A,B,C,C,A,C,C,C,A,A,B,B,B,C,C,C,B,B,A
10306029,B,A,C,A,B,B,C,A,A,A,A,A,B,A,C,B,B,C,C,B,A,B,C,A,C,A,B,A,B,C
10095612,B,C,B,A,B,C,A,B,B,B,B,B,B,B,B,B,B,A,B,B,B,B,C,B,A,C,B,B,B,B
10095385,A,B,A,B,A,B,B,B,A,B,A,A,A,B,C,B,B,B,B,A,C,A,B,A,C,C,B,B,A,A
10621656,B,C,C,A,B,B,B,B,A,B,A,A,B,A,C,B,B,B,C,C,B,B,A,B,C,B,C,A,B,A
10008855,B,C,A,C,B,B,C,A,A,A,C,A,B,B,C,B,B,B,C,A,A,B,B,B,C,C,A,A,B,A
10677250,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C
10374315,C,C,B,C,B,A,C,C,B,A,A,B,A,A,C,A,A,A,A,A,A,C,C,B,A,A,A,B,B,A
10306395,B,C,A,A,B,B,C,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,B,A,C,C,C,A,B,B
10374353,A,B,C,C,B,A,C,B,A,C,A,A,C,B,C,C,B,C,B,C,B,B,A,B,C,B,A,C,C,C
10502273,B,C,B,A,B,B,C,A,A,A,B,A,B,B,C,C,A,B,C,A,A,B,C,A,A,A,A,A,B,C
10524436,C,A,B,C,A,C,A,A,A,C,C,C,B,C,C,C,A,B,A,B,C,C,A,C,B,B,B,C,C,C
10374442,B,A,A,A,A,B,C,A,A,A,B,A,B,A,C,B,B,A,B,A,A,B,B,C,B,C,A,C,A,B
10374488,A,B,B,A,A,C,A,C,A,B,A,B,C,B,C,C,A,B,A,B,A,B,B,A,A,C,B,A,A,B
10163688,B,C,B,C,B,B,C,A,A,A,B,C,B,C,C,B,B,C,B,B,A,B,A,B,C,C,A,A,B,B
20320868,B,C,C,C,B,B,C,A,A,C,A,B,C,C,C,A,B,C,A,A,C,B,A,A,A,C,B,A,B,B
10374634,B,C,B,B,A,A,B,C,A,B,A,B,B,B,C,C,B,B,A,A,C,B,A,B,C,C,A,A,C,C
10374693,C,A,C,B,C,C,C,A,B,A,C,B,B,B,C,A,C,B,B,A,C,C,B,B,A,C,C,B,B,B
10374643,B,A,A,A,A,B,C,A,A,A,A,A,B,A,C,B,B,C,B,A,A,B,C,B,C,B,A,C,A,B
20320880,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,C,C,C,C,B,C,C,C,B,C,C,C,C,C
10426900,B,A,C,C,B,C,A,A,A,A,A,A,B,B,C,B,C,A,B,A,A,B,B,B,A,B,B,A,B,B
10282631,B,C,B,A,B,B,C,A,A,A,B,A,B,C,C,A,B,C,C,C,A,B,C,C,C,B,C,A,B,B
10408336,B,C,A,C,B,B,A,A,A,A,A,A,B,C,C,B,B,C,C,B,A,B,A,B,C,B,C,A,B,B
10456205,B,C,A,A,B,B,C,B,A,A,B,A,B,C,C,B,B,C,A,A,A,B,C,B,B,B,C,A,B,A
10287588,B,C,A,C,B,B,B,B,A,A,B,A,B,C,C,B,B,C,C,A,A,B,C,A,C,B,C,A,B,B
10645050,B,C,A,B,B,A,C,A,A,A,B,A,B,C,C,B,B,B,C,A,A,B,C,B,B,B,C,A,B,C
10016716,B,A,B,C,B,A,C,C,A,C,A,A,B,B,C,B,B,B,C,A,B,B,C,A,C,B,B,A,B,C
10088342,B,C,A,C,C,B,C,A,A,C,B,C,B,C,C,B,B,C,C,A,A,C,A,A,C,B,C,C,B,A
10115493,B,C,A,C,B,B,C,A,A,A,A,B,B,A,C,A,B,A,B,A,B,A,B,A,C,A,A,B,C,A
10301132,B,A,A,C,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,B,B,B,B,C,A,B,B
10301041,B,B,C,A,B,C,A,B,A,A,A,C,B,A,C,B,A,A,B,A,A,B,C,A,C,C,A,B,A,C
10089510,B,B,A,A,B,B,B,A,A,A,B,A,B,C,C,B,B,C,C,C,A,B,C,A,C,B,C,C,B,B
10034450,B,A,A,C,B,B,C,B,A,C,B,A,B,C,C,B,B,C,C,A,A,B,C,B,C,C,B,A,A,B
10351447,B,C,A,C,C,B,C,A,A,C,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,A,B,A,B,B
10034855,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,B,A,C,C,A,B,C,B,C,B,C,A,B,A
10133485,A,A,A,A,A,A,A,C,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10336675,B,C,C,C,B,B,A,A,A,B,B,A,B,B,C,B,B,B,C,A,A,B,A,B,A,A,A,C,B,C
10089269,B,C,B,A,A,B,C,A,A,A,B,A,B,C,C,B,B,C,B,C,A,B,C,A,C,C,C,A,B,B
10087874,B,A,A,C,B,B,C,B,A,A,B,A,B,C,C,B,B,B,C,B,A,B,A,A,B,B,C,A,B,A
10287730,B,B,B,B,B,A,B,B,A,C,A,C,B,A,C,B,B,C,B,B,B,B,A,A,B,C,B,A,B,A
10169406,B,C,A,C,C,A,A,A,A,C,A,B,B,C,C,C,A,A,B,A,A,B,C,C,C,C,C,A,B,A
10523121,B,A,C,A,B,B,C,A,A,C,A,C,B,C,C,B,B,C,C,A,A,B,A,C,B,C,A,B,B,C
10168797,B,C,A,A,B,B,A,C,A,A,A,A,B,C,C,B,B,A,C,A,A,B,B,B,A,C,C,A,B,A
10523165,B,A,A,C,C,B,C,A,A,C,A,B,B,A,C,B,B,C,C,B,A,C,A,A,C,A,B,B,B,B
10502229,A,A,C,A,A,B,C,A,A,C,B,C,B,A,C,C,B,C,B,C,C,B,A,A,A,A,C,C,B,C
10307036,B,C,B,C,B,B,A,A,A,A,B,C,B,C,C,B,B,C,C,B,A,B,C,B,C,C,A,A,B,A
10168725,B,C,A,A,B,B,A,A,A,A,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10285959,B,A,A,B,B,B,A,B,A,A,B,A,B,C,C,C,B,B,C,A,B,B,A,C,C,C,A,C,B,B
10226983,A,C,A,C,B,A,A,A,A,C,A,B,A,B,C,B,B,C,B,A,A,B,A,B,A,C,A,C,B,A
10285987,A,B,A,A,A,C,B,A,A,A,B,A,B,B,C,A,A,A,A,A,B,B,A,A,A,A,C,A,A,B
10169476,B,B,A,C,B,B,B,A,A,C,A,A,B,A,C,B,B,C,B,A,A,A,B,B,C,A,C,C,B,A
10419502,B,B,B,A,A,B,A,A,A,A,B,A,B,A,C,B,B,C,C,A,A,B,A,B,A,A,C,A,B,A
10451891,B,B,A,A,B,B,C,A,A,A,B,A,B,B,C,B,B,C,C,A,A,B,A,A,A,C,B,C,B,B
10676406,C,C,B,B,C,C,B,C,B,A,A,B,C,B,A,C,A,C,C,B,A,A,B,B,C,C,B,A,B,C
10043587,B,C,B,A,B,B,B,B,A,B,B,A,C,C,C,B,B,A,C,B,C,A,C,B,B,B,C,A,A,A
10170368,B,C,B,C,B,B,B,A,A,C,A,A,B,C,C,B,B,C,C,A,A,B,C,B,C,A,C,A,A,A
10285966,B,A,A,A,A,B,A,A,A,A,A,A,A,B,C,A,B,A,B,A,A,C,A,C,B,A,A,C,A,A
10374410,B,A,A,C,C,B,A,A,A,C,C,A,B,A,C,B,B,B,C,C,A,B,A,A,C,A,C,A,B,A
10068208,B,C,A,C,A,B,C,A,A,A,B,C,B,C,C,B,B,C,C,B,A,A,C,A,A,C,C,C,B,B
10412085,C,C,C,C,C,B,B,A,A,C,B,A,B,B,C,A,C,B,C,B,A,B,B,B,C,C,A,A,B,B
10502544,B,C,A,C,B,B,C,A,A,A,C,A,B,B,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10409029,C,C,A,C,C,B,C,A,A,A,B,A,B,C,C,C,B,C,C,B,A,B,C,A,A,C,C,A,B,B
10409062,B,C,A,C,B,B,B,A,A,A,C,A,A,C,C,B,B,C,C,C,A,B,C,A,C,B,A,A,B,B
10409056,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,C,B,C,C,B,A,B,C,A,A,C,C,A,B,B
10329931,B,C,A,C,A,B,A,B,A,A,B,A,B,B,C,A,B,C,C,C,A,B,C,A,A,B,B,A,B,A
10084022,B,C,C,C,B,B,B,A,A,A,B,A,B,C,C,B,B,C,C,A,A,B,C,A,B,C,A,A,B,B
20221690,B,C,C,C,B,C,B,B,C,B,B,A,B,C,C,B,A,C,A,B,C,B,B,B,C,C,C,C,B,C
10513889,B,C,A,A,B,B,B,A,A,A,B,A,B,C,C,A,B,C,C,A,A,B,B,A,C,C,A,A,B,B
10420728,B,A,A,C,B,B,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,C,A,C,C,C,A,B,B
10327989,B,C,C,C,B,B,B,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,B,B,B,B
20364333,B,C,C,C,B,B,B,A,A,A,B,A,C,C,B,B,B,C,C,B,A,B,C,A,C,C,B,B,B,C
10327953,B,C,C,C,B,B,B,A,A,A,B,A,B,B,C,B,B,C,C,B,A,B,C,A,A,C,B,B,B,B
10151573,B,C,C,C,B,B,B,A,A,A,B,A,B,A,C,B,B,C,C,B,A,B,C,A,C,C,C,B,B,B
20336863,B,C,C,C,B,B,B,A,A,A,B,A,B,C,C,B,C,C,C,B,A,B,C,A,C,C,C,B,B,B
10151603,B,C,C,C,B,B,B,A,A,A,B,A,B,A,C,B,B,A,C,B,A,A,C,A,C,C,B,B,B,C
10417657,C,C,B,C,C,B,A,A,A,C,A,B,B,B,C,A,A,A,B,A,C,B,A,C,B,B,C,B,B,C
10237676,A,C,B,A,C,A,C,C,A,A,A,C,C,C,C,C,C,C,C,C,B,C,B,A,B,C,A,A,C,A
20376352,B,B,C,B,B,B,C,A,A,C,B,B,B,C,C,B,A,C,A,B,A,B,B,A,C,C,B,B,B,A
10535679,A,A,A,B,A,C,B,A,A,A,C,B,A,B,B,A,A,A,C,A,A,C,B,A,C,A,A,C,A,B
10346073,A,A,A,A,C,A,A,B,A,C,A,A,A,B,A,A,A,A,B,A,B,B,A,A,A,A,A,C,B,A
10150586,B,B,B,B,C,C,A,B,C,C,A,A,B,B,C,B,A,A,B,A,B,B,B,A,B,C,B,B,B,A
10052283,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,A,B,B,C,B,B,B,B,C,A,B,B,A
10376273,B,B,A,A,C,A,C,A,A,C,A,B,A,A,C,A,B,B,C,A,A,B,A,B,B,A,B,C,B,A
10051112,A,A,A,A,B,A,A,C,A,A,B,C,B,B,C,A,B,B,B,A,A,A,A,A,C,C,C,B,C,A
10337236,C,B,A,A,A,A,B,A,A,C,A,C,B,B,C,A,B,B,B,C,A,B,A,B,B,A,A,B,B,A
10688769,C,A,C,A,C,B,B,A,A,C,A,A,B,C,C,C,A,B,B,C,A,C,A,B,A,C,B,C,C,A
10376322,A,B,B,B,A,B,A,A,A,C,C,B,A,A,A,B,B,B,B,A,B,A,A,C,C,C,C,B,B,C
10141656,B,C,C,A,B,C,C,A,A,B,B,A,B,C,C,B,B,C,C,B,A,B,B,A,C,C,C,A,B,A
10050452,B,B,B,A,B,A,B,A,A,B,B,C,B,B,C,A,B,C,C,A,A,B,B,B,A,A,A,B,A,A
10385514,B,C,B,C,A,B,B,B,A,A,B,C,B,C,C,B,B,C,C,A,B,B,A,C,A,A,C,C,A,A
10320070,B,C,A,C,B,B,C,A,A,A,B,A,B,C,C,B,C,C,C,B,A,B,C,A,C,C,B,A,B,B
