NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10519933,B,A,C,A,A,A,C,A,A,A,C,A,C,A,A,C,A,C
10519951,B,A,A,B,A,B,C,B,A,A,B,C,B,A,C,B,A,C
10598360,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,A,A,A
10499504,B,A,C,A,A,A,C,A,B,A,A,C,B,A,A,C,B,A
10519073,A,C,C,B,A,A,A,B,C,A,A,C,C,C,B,B,A,C
10598396,B,A,B,C,B,A,C,B,A,B,B,A,B,C,C,A,B,C
10536774,B,B,C,C,A,B,C,C,B,B,A,C,A,C,A,A,C,B
10519086,B,B,C,A,A,B,C,A,A,A,B,C,C,A,A,C,A,A
10608296,C,C,A,B,A,C,B,C,B,B,A,A,B,A,A,C,B,A
10541511,B,B,C,A,A,A,C,C,B,C,A,C,B,B,A,C,B,A
10599759,A,A,C,C,A,A,C,A,B,C,B,A,B,A,A,C,B,A
10641547,B,C,B,B,B,C,C,B,A,A,A,C,B,C,B,A,B,B
10486887,B,B,C,C,A,A,C,A,C,C,B,C,B,A,A,C,C,A
10369212,A,B,B,C,A,A,A,A,C,C,A,A,C,A,B,C,C,B
10409499,B,B,C,C,A,A,C,A,A,C,A,A,B,B,A,C,B,A
10369234,C,B,C,C,A,A,B,C,C,C,B,C,A,A,A,A,A,A
10369336,C,B,C,C,B,A,C,A,B,B,A,B,C,A,C,A,B,C
10369198,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B,B
10470706,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,B,B,B
10470679,B,B,B,B,C,B,B,B,B,B,B,B,B,B,B,C,B,B
10369249,B,A,C,B,B,B,C,C,A,B,A,B,B,A,B,B,B,B
10157141,B,B,C,C,A,B,B,B,C,A,A,B,B,C,B,B,B,B
10691087,B,B,C,C,A,A,C,C,B,C,B,B,B,B,A,A,B,B
10519640,B,B,C,C,A,A,C,A,C,C,B,A,B,A,A,C,B,C
10691089,B,B,C,C,A,A,C,A,B,A,A,C,B,A,A,C,B,A
10293671,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,C,B,A
10519659,B,B,C,C,B,B,C,A,B,C,A,C,B,B,A,C,B,A
10691091,B,B,C,C,A,A,C,C,C,C,B,A,B,B,A,B,B,B
10423153,B,C,C,B,A,A,B,B,B,B,C,A,B,C,C,B,B,B
10528085,B,B,C,C,A,B,A,B,C,C,A,B,B,A,A,A,A,A
10528078,B,B,C,C,A,B,C,A,C,C,B,A,A,A,A,A,A,A
10681288,C,B,A,B,A,C,C,A,A,C,A,A,A,C,A,A,A,A
10681309,B,B,C,C,A,C,A,B,B,C,C,A,A,A,B,A,A,A
10468156,B,B,C,C,A,C,C,A,B,B,A,A,C,B,A,A,A,B
10798606,B,B,B,A,A,B,B,B,B,B,C,B,B,B,B,B,B,B
10681327,C,A,B,A,C,B,C,A,C,B,B,A,A,A,A,A,A,A
10616594,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10674499,B,B,B,A,A,C,C,A,A,C,A,C,B,A,A,B,B,B
10505481,B,C,C,C,A,A,C,B,B,A,A,C,B,B,B,B,B,B
10687124,B,B,C,C,A,B,C,A,A,B,A,A,A,A,A,A,A,A
10681285,A,A,B,C,C,A,A,A,C,B,B,A,C,B,A,A,C,B
10299402,B,B,C,C,A,C,C,A,A,C,A,A,B,B,B,B,B,B
10149177,B,B,C,C,A,B,C,C,C,C,B,C,B,B,A,B,B,B
10363438,B,B,B,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10732927,B,C,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10676470,B,A,C,C,B,A,C,A,C,A,B,C,B,B,B,C,B,A
10423508,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10732611,B,B,C,C,A,B,C,A,B,C,B,C,B,A,A,A,B,A
10732865,B,B,C,C,A,B,B,A,B,C,B,C,B,B,A,A,B,A
10379442,B,B,C,C,B,B,C,A,B,C,A,C,B,B,A,A,B,A
10465880,B,B,C,C,B,B,C,C,B,C,A,A,B,B,A,C,B,C
10630072,B,B,C,C,A,B,C,B,B,C,A,C,B,A,A,A,B,A
10382755,B,B,C,C,B,C,C,A,B,C,A,A,B,B,A,C,B,B
10382815,B,B,C,C,B,C,C,A,A,C,A,A,B,B,A,C,B,A
10672294,B,C,C,C,B,B,C,C,C,A,C,C,C,C,B,B,A,A
10382840,B,B,C,C,B,C,C,A,B,C,A,C,B,B,A,C,B,A
10469503,B,B,C,C,B,C,C,A,A,C,A,C,B,B,A,C,B,A
10470027,B,B,C,C,B,C,C,A,A,C,A,C,B,B,A,C,B,A
10321055,B,B,C,C,B,C,C,C,A,B,A,B,A,B,A,C,C,C
10656283,B,B,C,C,B,C,C,C,C,B,A,C,B,B,A,C,B,C
10457798,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,A,B,A
10367249,B,A,B,C,B,B,B,A,A,C,A,A,B,A,A,B,B,A
10514329,B,B,A,C,A,A,C,A,B,B,B,A,C,C,B,C,A,C
10382299,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10367270,B,B,C,C,A,C,C,A,B,C,B,C,C,A,A,C,B,B
10291178,B,B,C,C,B,A,C,B,B,C,B,A,C,C,A,A,A,B
10367307,B,B,C,B,B,B,C,A,A,C,A,C,B,A,A,C,B,C
10525068,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10367462,B,B,C,C,A,B,C,A,B,C,A,C,B,C,A,C,C,C
10371021,B,A,C,B,C,B,C,A,C,C,A,C,B,A,A,C,B,A
10525086,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10368637,B,B,C,C,A,B,A,A,C,C,C,A,C,A,C,B,B,A
10495830,B,C,C,C,A,A,C,A,C,C,A,C,C,A,A,B,A,A
10458845,B,B,A,A,B,A,C,C,A,A,A,A,C,A,A,B,B,B
10370788,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10370800,B,B,C,C,A,B,B,A,B,C,A,C,B,C,A,A,B,A
10629224,B,B,C,C,A,A,C,C,C,C,A,C,B,A,A,C,B,A
10370806,B,B,C,C,A,A,C,A,C,C,C,B,C,A,A,A,B,A
10675704,B,B,C,B,B,A,B,A,A,B,B,C,B,C,B,A,A,B
10625522,B,C,C,C,A,B,C,C,C,C,A,C,B,A,A,A,B,A
10369174,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10370873,B,B,B,B,A,A,A,C,C,C,B,A,C,A,B,A,A,A
10367350,B,B,C,C,A,C,C,A,B,C,B,C,A,B,A,C,B,C
10367753,B,A,B,B,B,A,C,A,A,C,A,A,B,A,A,A,B,A
10306831,B,A,C,B,A,B,C,A,C,C,A,C,B,A,A,A,B,A
10483050,B,B,C,C,A,B,C,A,B,C,A,C,B,B,B,A,B,C
10676432,B,A,C,B,B,C,C,A,B,C,B,A,B,B,B,C,B,A
10370921,B,B,C,C,A,A,C,A,B,C,A,A,B,B,A,A,B,A
10370923,B,B,B,C,B,A,C,A,B,B,A,B,B,B,B,A,B,A
10370947,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10675852,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10370956,B,B,C,B,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10308214,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10305865,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,C,A
10371004,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10334765,B,B,C,A,A,A,A,C,B,A,C,B,A,C,C,C,A,C
10315726,B,B,C,A,A,A,A,A,C,B,B,A,B,A,A,B,B,A
10057412,B,B,C,C,A,A,C,A,C,C,A,C,B,B,A,C,B,A
10765152,B,B,C,C,C,A,C,A,C,C,C,B,B,A,A,A,B,C
10728450,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A
10769851,B,C,C,C,A,A,C,A,B,B,A,A,B,A,A,C,B,A
10616460,B,B,C,A,A,A,C,A,A,C,C,A,B,A,C,A,A,A
10403057,B,B,C,C,B,B,B,A,B,C,A,A,B,A,A,A,B,C
10667037,B,B,C,C,B,B,B,A,B,C,A,A,C,A,A,B,A,A
10507479,B,B,B,B,A,B,A,B,A,A,B,B,B,A,B,B,B,A
10412241,B,B,C,C,A,B,C,A,B,C,B,C,C,B,A,A,B,A
10463544,B,A,C,B,A,B,C,A,C,C,B,C,C,A,A,A,B,A
10393554,B,B,C,B,B,B,B,B,B,B,C,A,B,A,A,B,A,A
10463511,B,B,C,B,B,B,C,B,B,A,B,C,C,A,C,B,A,A
10746717,B,C,B,A,A,B,A,B,C,C,A,A,B,A,A,B,B,A
10478233,B,B,C,C,B,B,B,A,B,C,A,A,A,B,B,A,A,B
10503111,B,C,B,C,A,B,C,A,A,B,B,A,A,A,C,C,A,A
10278348,B,B,B,C,B,B,B,A,A,C,B,C,B,A,A,C,A,A
10424498,B,B,C,C,B,B,B,A,C,C,A,C,B,A,A,A,B,A
10677329,B,B,C,A,A,A,C,C,A,C,B,C,C,C,C,B,A,A
10364850,B,B,C,C,A,B,C,A,B,A,B,A,B,B,A,A,B,A
10475636,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,C,B,A
10472623,B,B,C,C,A,C,C,A,B,B,A,C,B,A,A,C,B,A
10513029,B,B,A,C,B,B,C,A,A,A,B,A,B,B,A,C,B,A
10553283,B,B,C,C,A,C,C,A,A,A,B,A,B,B,A,C,B,A
10319669,B,B,C,C,A,B,C,A,B,B,A,A,B,B,A,C,B,A
10636404,B,B,C,C,A,A,C,C,A,C,A,A,B,B,A,A,C,A
10291198,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,A,B,A
10340408,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10127570,B,B,C,C,B,B,C,A,B,C,A,C,B,B,A,C,B,C
10520611,B,B,C,C,A,B,C,A,B,B,A,C,B,B,A,A,B,A
20406457,B,B,C,A,A,B,C,A,B,A,B,C,B,B,A,C,B,A
10470626,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10383487,B,A,A,A,B,B,A,A,B,A,B,A,B,B,B,B,A,B
10352356,B,A,B,C,B,B,B,B,A,B,A,A,B,A,B,A,B,A
10833742,B,B,B,B,A,A,B,A,A,B,A,B,A,A,A,A,A,A
10652498,B,C,C,C,C,B,C,B,B,A,B,A,B,A,A,C,B,A
10291201,A,B,A,A,B,C,B,B,B,B,B,B,C,A,B,A,A,A
10323039,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10806624,B,B,C,C,A,B,C,A,A,B,A,A,B,B,A,A,A,A
10461416,C,C,A,C,A,A,C,B,B,B,B,A,B,C,A,C,A,B
10303705,B,B,C,C,A,B,C,A,B,C,A,C,B,C,A,C,B,A
10792561,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10360876,B,A,C,A,A,A,C,A,B,C,A,C,C,A,C,A,C,A
10792562,B,A,C,A,A,A,C,A,A,C,A,C,B,A,C,C,B,C
10159880,B,A,C,A,B,C,A,B,A,A,C,C,B,A,A,B,C,B
10465740,B,B,C,B,A,A,B,A,A,C,C,A,C,A,B,A,A,A
10512580,B,C,C,A,A,A,C,A,A,A,A,C,B,A,C,A,B,C
10309330,B,B,C,C,A,C,C,A,B,C,A,C,B,C,A,C,B,A
10465747,B,C,C,C,B,B,C,A,B,C,A,C,B,C,A,C,B,A
10580798,B,B,C,C,A,A,B,A,A,C,A,A,B,A,B,A,A,A
10348083,B,C,C,C,A,A,C,A,B,C,A,C,C,A,C,A,B,A
10077512,B,A,C,C,A,B,C,A,C,C,A,C,B,A,A,C,B,A
10348069,B,B,A,A,C,A,C,A,B,B,A,A,B,B,B,B,A,B
10291187,B,B,C,A,A,A,C,A,B,C,A,C,B,A,A,C,B,A
10606719,B,C,A,A,C,A,A,C,A,B,A,A,A,B,B,C,A,A
10530823,B,B,C,C,B,A,C,A,A,A,B,A,B,A,A,B,B,A
10339948,A,A,B,C,B,B,B,C,A,B,A,B,C,B,A,B,B,B
10339965,B,B,C,B,B,A,B,B,B,B,C,A,B,A,B,B,A,A
10637078,C,B,C,C,A,B,A,C,B,C,B,C,C,C,C,A,B,A
10374658,B,A,C,C,A,B,C,B,C,A,C,A,C,A,B,B,A,B
10674386,B,B,C,C,B,B,C,A,B,C,A,A,C,A,A,A,A,A
10662353,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10463837,B,B,C,B,C,C,C,A,B,C,B,C,B,B,A,C,B,A
10463764,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10463891,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10285837,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,C
10628931,B,C,C,C,A,A,C,A,A,C,B,A,B,B,A,A,B,A
10663239,B,B,C,C,A,A,C,A,C,C,A,A,B,B,A,B,B,A
10656430,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10669831,B,C,B,B,B,C,B,A,C,B,B,A,B,B,B,B,B,A
10794161,B,C,C,C,B,A,C,C,B,A,C,C,B,C,B,B,B,B
10668415,B,C,C,C,A,C,C,A,B,B,B,A,B,C,A,C,B,A
10674412,B,B,C,C,A,A,C,A,B,C,A,C,A,B,A,C,B,A
10183362,B,B,C,A,A,C,C,A,B,C,B,C,B,B,B,A,C,A
10656670,B,C,C,B,B,A,C,A,B,B,A,A,B,A,A,C,B,A
10656700,C,A,B,B,C,C,C,A,B,A,C,B,C,A,A,A,A,C
10208400,B,C,A,B,C,C,C,A,B,A,A,B,B,A,A,C,A,A
10668440,B,B,C,C,A,A,C,B,A,C,A,A,B,A,B,B,B,A
10365590,B,B,B,C,A,B,C,C,B,C,A,B,B,C,B,B,B,B
10237701,B,A,A,C,B,A,C,B,B,A,B,B,A,A,C,B,C,B
10208207,C,B,A,A,C,A,B,B,C,A,B,B,C,A,C,B,B,A
10353939,B,B,A,A,A,A,A,A,B,B,A,A,B,A,A,B,A,B
10516031,B,B,C,C,B,B,C,A,B,C,C,C,A,B,A,C,B,A
10797688,B,B,C,B,B,A,B,A,C,C,B,A,C,A,B,C,A,B
10667114,A,B,C,C,A,B,C,A,B,B,A,A,B,A,A,C,C,A
10656381,B,B,C,C,A,B,C,A,B,C,B,A,B,B,A,C,B,A
10426788,B,C,A,B,A,A,C,C,B,B,A,B,B,B,B,C,B,B
10043763,B,B,B,B,A,B,C,A,B,A,A,B,A,A,A,A,A,A
10656571,B,C,A,A,B,A,C,C,B,C,B,A,B,B,A,C,B,A
10361105,B,C,A,C,A,C,B,B,A,B,A,C,A,A,A,A,A,A
10475581,B,B,C,A,C,A,C,A,B,C,A,A,B,A,A,C,B,A
10608765,B,B,C,C,A,B,C,A,A,C,A,A,B,C,A,C,B,A
10358367,B,B,C,C,A,C,C,A,A,C,A,A,B,A,A,A,B,C
10397124,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,C,B,A
10672339,B,B,C,C,B,B,C,A,B,A,A,A,C,A,A,A,A,A
10527714,B,B,C,C,A,B,C,A,A,C,A,A,B,A,A,C,B,A
10496879,B,B,B,A,B,C,A,B,B,C,B,B,B,B,B,B,B,B
10537597,B,C,C,C,B,C,C,C,B,C,A,C,B,C,C,C,B,C
10394893,B,B,C,C,A,B,C,B,B,B,C,C,A,A,A,A,B,C
10820544,B,B,B,C,C,A,A,C,B,A,C,C,A,C,B,A,C,B
10511855,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10491736,B,B,C,C,A,C,B,A,B,C,A,C,B,A,C,C,B,A
10163992,B,B,A,C,A,A,C,A,B,C,A,B,A,B,C,A,B,A
10215452,B,A,C,A,B,A,C,C,A,B,A,A,B,A,A,A,B,C
10672285,B,C,C,C,A,B,C,A,B,C,B,A,C,B,A,A,B,B
10426665,B,B,C,C,A,B,C,A,A,C,A,A,B,A,A,A,C,A
10496796,C,C,A,A,B,A,C,A,C,A,B,B,C,A,C,C,B,C
10614165,B,C,B,B,B,A,A,A,B,A,B,B,B,B,B,A,A,B
10461089,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10143598,B,B,C,C,A,B,C,A,B,A,A,C,B,A,A,C,B,A
10291169,B,B,C,C,A,B,C,A,B,B,A,C,B,A,A,C,B,B
20187202,B,C,B,C,C,B,C,A,B,A,A,A,B,B,A,A,B,A
10631165,B,B,C,C,A,B,C,C,C,A,B,C,B,A,A,C,A,B
10326755,B,A,B,A,A,A,A,B,B,A,B,C,C,C,A,C,A,C
10373176,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10387026,B,B,C,C,B,B,C,A,A,A,A,C,B,A,A,B,B,B
10784213,A,B,B,B,A,A,A,A,A,A,A,A,C,A,A,C,B,B
10356271,B,B,C,C,A,B,C,B,C,C,B,C,C,B,A,A,C,A
10648909,B,C,C,B,A,C,A,B,B,B,B,B,C,C,C,C,C,A
10388931,B,B,C,B,B,B,C,A,B,C,A,C,B,B,A,C,B,A
10309148,B,B,C,C,B,A,C,A,A,C,A,C,B,A,A,B,B,C
10309141,B,B,C,C,A,A,C,A,A,C,A,C,B,B,A,C,B,C
10591055,B,A,B,A,A,B,C,A,B,C,C,C,C,A,C,A,C,B
10611484,B,B,B,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10466479,B,A,C,A,A,B,B,A,C,C,B,A,C,A,B,A,A,A
10612279,B,B,C,C,B,A,C,A,B,B,A,A,B,A,A,C,B,A
10522480,B,B,C,C,A,B,C,A,A,C,A,C,B,A,A,A,B,A
10513812,B,C,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10609634,B,C,C,B,A,A,C,A,B,C,B,C,C,C,A,C,A,B
10333591,B,B,C,C,A,B,C,C,B,B,A,C,B,B,A,A,B,A
10471672,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10456818,B,C,B,C,B,C,C,A,B,C,B,C,A,A,A,A,A,B
10041199,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10291213,B,B,C,C,A,B,B,A,A,C,B,A,A,A,B,A,C,B
10634112,B,B,C,C,A,B,C,B,C,C,A,C,B,A,A,C,B,A
10467024,B,B,C,C,A,B,C,A,C,C,A,C,B,A,A,C,B,A
10380524,C,B,A,C,A,B,C,A,A,B,B,A,B,A,A,C,A,A
10396062,B,A,C,A,A,A,C,A,B,C,A,C,B,A,A,C,B,C
10502262,C,B,A,A,C,B,C,A,A,B,A,B,A,C,B,B,A,C
10578347,B,B,B,B,A,A,A,A,B,B,A,B,B,B,B,B,B,A
10133297,C,B,B,A,B,A,B,B,B,A,B,B,A,A,A,A,A,A
10532289,C,C,C,B,A,A,C,B,B,A,B,A,A,A,C,B,A,B
10604824,B,B,B,B,B,C,B,B,C,B,B,A,B,B,B,B,B,C
10814218,B,C,C,C,C,B,C,A,C,C,A,C,B,B,A,A,B,A
10811237,A,C,B,C,A,B,B,C,A,C,B,A,C,A,A,C,A,B
10625293,B,B,C,C,A,B,C,A,B,C,A,C,A,A,A,C,B,C
10480031,B,B,C,C,A,A,C,A,B,C,A,C,A,A,C,A,A,B
10319388,B,B,C,C,A,A,C,A,A,C,A,A,B,B,A,A,B,A
10483771,B,B,C,C,B,B,C,A,A,A,A,C,B,B,A,C,B,A
10352407,B,C,C,B,A,C,C,A,A,C,B,C,B,A,A,C,B,A
10594681,B,C,B,A,A,B,B,A,C,A,B,C,B,A,B,A,B,C
10730116,B,A,A,A,C,B,C,C,B,A,C,B,A,A,C,B,A,B
10674483,B,C,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10353178,A,B,B,B,B,A,B,B,B,A,B,A,B,A,A,A,A,B
10589679,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10330915,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10411737,A,C,C,C,A,B,A,A,C,B,A,A,B,C,A,C,C,B
10480121,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10453169,B,A,C,C,A,B,B,C,C,C,C,C,C,A,A,C,B,C
10021786,B,B,C,C,A,A,C,A,C,B,B,C,B,A,B,B,B,A
10348893,B,B,C,C,A,C,C,A,C,C,A,C,B,A,A,A,B,A
10344982,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10127674,C,A,C,C,B,A,B,B,B,B,B,B,B,C,B,B,B,A
10333079,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10348901,B,C,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10354796,B,B,C,C,C,C,C,A,B,C,A,C,B,B,A,C,B,A
10344985,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10157713,B,A,C,C,A,B,C,A,A,C,A,A,B,B,A,A,B,A
10354107,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,B,B,A
10475583,B,B,C,C,C,B,C,A,B,C,A,C,B,A,A,C,B,C
10349410,B,B,C,B,A,C,C,A,B,C,A,C,B,B,A,A,B,A
10400120,B,C,C,C,A,A,C,A,A,B,A,A,B,B,A,C,B,A
10349445,B,B,C,C,A,A,C,A,C,C,A,B,B,B,A,C,B,C
10676371,B,B,C,A,B,A,C,A,A,C,C,A,B,C,A,A,A,B
10080837,B,B,C,C,A,B,C,A,C,A,A,C,B,A,A,A,A,A
10345030,B,B,C,C,A,B,C,A,C,C,A,C,B,B,A,A,C,A
10369853,C,A,C,B,A,A,C,C,B,C,B,C,B,C,C,C,C,B
10345075,B,C,C,C,A,B,C,A,B,A,A,C,B,B,A,C,B,A
10345158,B,B,C,C,A,A,C,A,B,A,A,C,B,B,A,B,B,A
10674780,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10400826,B,B,C,C,A,A,C,A,C,C,A,A,B,B,A,C,B,A
10321516,B,B,C,C,A,A,C,A,C,B,A,C,B,A,A,C,B,A
10354064,A,A,C,C,C,B,C,A,C,B,B,A,C,A,A,B,A,A
10346443,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,A,B,A
10672118,B,B,C,B,A,B,C,A,B,C,B,C,B,B,A,A,B,A
10354313,B,B,C,C,A,A,C,A,C,C,A,C,B,B,A,C,A,A
10354557,B,A,C,C,A,B,A,A,A,C,B,B,B,C,A,C,B,B
10354583,B,A,C,B,A,B,B,B,C,B,A,C,C,C,C,B,B,A
10514513,B,B,C,C,A,B,C,A,A,A,A,A,B,B,A,A,B,A
10346535,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,C,B,A
10348850,B,B,C,C,A,B,C,A,C,C,A,C,B,A,A,C,B,A
10163972,B,B,C,C,A,A,C,A,A,C,B,A,B,A,A,C,B,A
10354712,B,B,C,C,A,B,C,C,B,C,A,C,B,B,A,C,C,C
10354726,B,B,C,C,A,A,C,A,C,A,A,C,B,B,A,C,B,A
10354079,B,C,C,C,A,B,B,A,C,A,A,C,B,A,A,B,B,A
10274626,B,B,C,C,A,A,C,A,B,C,B,C,B,B,A,C,B,A
10348851,B,C,C,A,A,B,C,A,A,C,A,A,B,B,A,C,B,A
10348853,B,B,C,C,A,C,C,A,C,C,A,A,B,A,A,C,B,A
10422163,B,B,C,C,A,A,C,A,B,A,A,C,B,B,A,C,B,A
10321371,B,C,C,B,A,B,C,A,C,C,B,A,A,B,C,B,A,A
10348855,B,C,C,C,A,B,C,B,B,C,C,A,B,C,C,C,B,C
10534336,B,B,C,C,A,B,C,A,B,C,A,A,B,A,A,C,B,A
10354765,B,B,C,A,A,A,C,A,A,C,A,C,B,B,A,C,B,A
10373076,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10373916,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10475204,B,B,C,C,A,C,C,A,B,C,A,C,B,B,A,C,B,A
10308061,B,B,C,C,A,A,C,A,C,C,A,C,B,B,A,A,B,C
10649814,B,B,C,C,A,B,C,A,B,B,A,C,B,A,A,A,B,A
10672280,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10367929,C,B,C,C,A,C,C,A,A,B,A,A,B,A,A,B,B,A
10019151,B,B,C,C,A,A,C,A,B,A,A,C,B,B,A,C,B,A
10074349,B,B,C,C,A,B,C,A,C,C,B,C,B,B,A,A,B,C
10685037,B,B,C,C,A,B,C,A,B,C,A,A,B,B,A,A,B,A
10318102,B,B,C,C,B,A,C,A,B,C,A,C,B,B,A,C,B,A
10632332,B,B,C,C,B,B,C,A,B,C,A,C,B,B,A,C,B,A
10410191,B,C,C,C,C,B,C,A,B,B,A,C,B,A,A,B,B,A
10325817,B,A,C,C,A,A,C,A,A,C,A,C,B,B,A,C,B,A
10496771,B,C,C,A,C,A,C,A,C,C,B,C,B,A,A,C,B,A
10658873,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10339101,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10644951,B,B,C,C,A,A,C,A,B,C,A,C,B,B,A,C,B,A
10482435,B,B,C,C,B,C,C,A,B,C,B,C,B,C,A,C,C,A
10345279,B,B,C,C,A,A,C,A,C,C,A,C,B,A,A,A,B,C
10496836,B,B,C,A,A,B,B,A,B,C,A,C,C,B,C,C,A,C
10630497,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10624675,B,B,C,C,A,B,C,A,B,A,A,C,B,B,A,C,C,C
10624697,B,B,B,A,A,B,C,C,B,C,B,A,A,C,A,A,C,B
10761168,B,B,C,C,B,B,C,A,A,C,A,A,A,A,A,C,B,A
10496871,B,B,C,C,A,B,B,A,C,A,B,C,C,C,C,A,A,A
10624590,B,B,C,C,A,A,C,A,B,C,A,C,C,A,A,A,B,A
10345679,B,B,C,C,A,A,A,A,C,C,A,A,B,A,A,C,A,A
10624619,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10385051,B,B,C,C,A,B,B,A,B,B,B,C,C,B,A,A,A,A
10339423,B,B,C,C,A,B,C,A,C,C,A,A,B,A,A,C,B,A
10345754,B,A,C,A,A,B,C,A,C,C,A,C,B,B,A,C,B,C
10683517,B,C,B,B,A,A,C,A,A,B,A,A,A,C,C,C,B,A
10560278,C,C,C,C,A,B,C,A,B,B,A,C,B,A,A,C,B,C
10366464,B,B,C,C,A,B,C,A,B,C,A,C,B,B,A,C,B,A
10214874,B,B,C,C,A,C,C,A,B,B,A,A,B,B,B,A,B,A
10652926,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,C,B,A
10103583,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,A,B,A
10365854,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
10984652,B,B,C,C,A,A,C,A,A,B,A,A,B,A,A,A,B,A
10285085,B,B,C,C,A,A,C,A,C,C,A,C,B,A,A,C,B,A
10302673,B,B,C,A,A,B,C,A,B,A,A,A,B,A,A,C,B,C
10675719,B,B,C,C,A,B,C,A,B,C,A,C,B,A,B,C,B,A
10369900,B,B,C,C,A,B,C,A,B,C,B,C,B,B,A,C,C,A
10475424,B,B,C,C,A,B,C,A,C,C,A,A,B,A,A,C,B,A
10365677,B,C,C,B,A,B,C,A,A,B,B,A,C,A,A,A,A,B
10483718,B,B,C,C,A,B,C,A,B,C,A,C,B,A,A,C,B,A
