NIE,G1-LEG1,G1-LEG2,G1-LEG3,G1-LEG4,G1-LEG5,G1-LEG6,G2-LEG7,G2-LEG8,G2-LEG9,G2-LEG10,G2-LEG11,G2-LEG12,G3-LEG13,G3-LEG14,G3-LEG15,G3-LEG16,G3-LEG17,G3-LEG18
10519933,1,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0
10519951,1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0
10598360,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1
10499504,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1
10519073,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0
10598396,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
10536774,1,1,1,1,1,1,1,0,1,0,1,1,0,0,1,0,0,0
10519086,1,1,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1
10608296,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,1,1
10541511,1,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1
10599759,0,0,1,1,1,0,1,1,1,1,0,0,1,0,1,1,1,1
10641547,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0
10486887,1,1,1,1,1,0,1,1,0,1,0,1,1,0,1,1,0,1
10369212,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0
10409499,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
10369234,0,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1
10369336,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0
10369198,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10470706,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0
10470679,1,1,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,0
10369249,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0
10157141,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
10691087,1,1,1,1,1,0,1,0,1,1,0,0,1,1,1,0,1,0
10519640,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,0
10691089,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
10293671,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
10519659,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10691091,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,1,0
10423153,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
10528085,1,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,1
10528078,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,0,1
10681288,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,1
10681309,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1
10468156,1,1,1,1,1,0,1,1,1,0,1,0,0,1,1,0,0,0
10798606,1,1,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0
10681327,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
10616594,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10674499,1,1,0,0,1,0,1,1,0,1,1,1,1,0,1,0,1,0
10505481,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,0
10687124,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,0,1
10681285,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0
10299402,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,0,1,0
10149177,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0
10363438,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10732927,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10676470,1,0,1,1,0,0,1,1,0,0,0,1,1,1,0,1,1,1
10423508,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10732611,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1
10732865,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1
10379442,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1
10465880,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0
10630072,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1
10382755,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,1,0
10382815,1,1,1,1,0,0,1,1,0,1,1,0,1,1,1,1,1,1
10672294,1,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1
10382840,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
10469503,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
10470027,1,1,1,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1
10321055,1,1,1,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0
10656283,1,1,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,0
10457798,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1
10367249,1,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,1,1
10514329,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0
10382299,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10367270,1,1,1,1,1,0,1,1,1,1,0,1,0,0,1,1,1,0
10291178,1,1,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0
10367307,1,1,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,0
10525068,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10367462,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0
10371021,1,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1
10525086,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10368637,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1
10495830,1,0,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0,1
10458845,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
10370788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10370800,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1,1
10629224,1,1,1,1,1,0,1,0,0,1,1,1,1,0,1,1,1,1
10370806,1,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,1,1
10675704,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
10625522,1,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
10369174,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10370873,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
10367350,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,1,1,0
10367753,1,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,1
10306831,1,0,1,0,1,1,1,1,0,1,1,1,1,0,1,0,1,1
10483050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
10676432,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1
10370921,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1
10370923,1,1,0,1,0,0,1,1,1,0,1,0,1,1,0,0,1,1
10370947,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10675852,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10370956,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10308214,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10305865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
10371004,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10334765,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
10315726,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1,1
10057412,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10765152,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0
10728450,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10769851,1,0,1,1,1,0,1,1,1,0,1,0,1,0,1,1,1,1
10616460,1,1,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1
10403057,1,1,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0
10667037,1,1,1,1,0,1,0,1,1,1,1,0,0,0,1,0,0,1
10507479,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,1
10412241,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,0,1,1
10463544,1,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1
10393554,1,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
10463511,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,1
10746717,1,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,1,1
10478233,1,1,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
10503111,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1
10278348,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0,1
10424498,1,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,1
10677329,1,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1
10364850,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,1
10475636,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10472623,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,1
10513029,1,1,0,1,0,1,1,1,0,0,0,0,1,1,1,1,1,1
10553283,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,1,1
10319669,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1
10636404,1,1,1,1,1,0,1,0,0,1,1,0,1,1,1,0,0,1
10291198,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10340408,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10127570,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0
10520611,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1
20406457,1,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1
10470626,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10383487,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0
10352356,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1
10833742,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
10652498,1,0,1,1,0,1,1,0,1,0,0,0,1,0,1,1,1,1
10291201,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
10323039,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10806624,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,0,1
10461416,0,0,0,1,1,0,1,0,1,0,0,0,1,0,1,1,0,0
10303705,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10792561,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10360876,1,0,1,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
10792562,1,0,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0
10159880,1,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
10465740,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1
10512580,1,0,1,0,1,0,1,1,0,0,1,1,1,0,0,0,1,0
10309330,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10465747,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1
10580798,1,1,1,1,1,0,0,1,0,1,1,0,1,0,0,0,0,1
10348083,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1
10077512,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
10348069,1,1,0,0,0,0,1,1,1,0,1,0,1,1,0,0,0,0
10291187,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1
10606719,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
10530823,1,1,1,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1
10339948,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0
10339965,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
10637078,0,1,1,1,1,1,0,0,1,1,0,1,0,0,0,0,1,1
10374658,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
10674386,1,1,1,1,0,1,1,1,1,1,1,0,0,0,1,0,0,1
10662353,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10463837,1,1,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1
10463764,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10463891,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10285837,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
10628931,1,0,1,1,1,0,1,1,0,1,0,0,1,1,1,0,1,1
10663239,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
10656430,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10669831,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1
10794161,1,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0
10668415,1,0,1,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1
10674412,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1
10183362,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,1
10656670,1,0,1,0,0,0,1,1,1,0,1,0,1,0,1,1,1,1
10656700,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0
10208400,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1,1,0,1
10668440,1,1,1,1,1,0,1,0,0,1,1,0,1,0,0,0,1,1
10365590,1,1,0,1,1,1,1,0,1,1,1,0,1,0,0,0,1,0
10237701,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
10208207,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10353939,1,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0
10516031,1,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1
10797688,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
10667114,0,1,1,1,1,1,1,1,1,0,1,0,1,0,1,1,0,1
10656381,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
10426788,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,1,0
10043763,1,1,0,0,1,1,1,1,1,0,1,0,0,0,1,0,0,1
10656571,1,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,1,1
10361105,1,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1
10475581,1,1,1,0,0,0,1,1,1,1,1,0,1,0,1,1,1,1
10608765,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
10358367,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,0,1,0
10397124,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
10672339,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0,1
10527714,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
10496879,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0
10537597,1,0,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,0
10394893,1,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0
10820544,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0
10511855,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10491736,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
10163992,1,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,1,1
10215452,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
10672285,1,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,0
10426665,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,1
10496796,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
10614165,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0
10461089,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10143598,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1
10291169,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
20187202,1,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,1,1
10631165,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,1,0,0
10326755,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0
10373176,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10387026,1,1,1,1,0,1,1,1,0,0,1,1,1,0,1,0,1,0
10784213,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1,1,0
10356271,1,1,1,1,1,1,1,0,0,1,0,1,0,1,1,0,0,1
10648909,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
10388931,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10309148,1,1,1,1,0,0,1,1,0,1,1,1,1,0,1,0,1,0
10309141,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0
10591055,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
10611484,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10466479,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1
10612279,1,1,1,1,0,0,1,1,1,0,1,0,1,0,1,1,1,1
10522480,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1
10513812,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10609634,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,0,0
10333591,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1
10471672,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10456818,1,0,0,1,0,0,1,1,1,1,0,1,0,0,1,0,0,0
10041199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10291213,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0
10634112,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1
10467024,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
10380524,0,1,0,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1
10396062,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0
10502262,0,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
10578347,1,1,0,0,1,0,0,1,1,0,1,0,1,1,0,0,1,1
10133297,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10532289,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
10604824,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
10814218,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1
10811237,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0
10625293,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,0
10480031,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0
10319388,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,0,1,1
10483771,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1
10352407,1,0,1,0,1,0,1,1,0,1,0,1,1,0,1,1,1,1
10594681,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,1,0
10730116,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
10674483,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10353178,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
10589679,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10330915,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10411737,0,0,1,1,1,1,0,1,0,0,1,0,1,0,1,1,0,0
10480121,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10453169,1,0,1,1,1,1,0,0,0,1,0,1,0,0,1,1,1,0
10021786,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1
10348893,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,1
10344982,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10127674,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
10333079,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10348901,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10354796,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
10344985,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10157713,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1
10354107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
10475583,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0
10349410,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1
10400120,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1,1
10349445,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,0
10676371,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0,0
10080837,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,0,0,1
10345030,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1
10369853,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0
10345075,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
10345158,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1
10674780,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10400826,1,1,1,1,1,0,1,1,0,1,1,0,1,1,1,1,1,1
10321516,1,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1
10354064,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0,0,1
10346443,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1
10672118,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1
10354313,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,1
10354557,1,0,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0
10354583,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1
10514513,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,0,1,1
10346535,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1
10348850,1,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1
10163972,1,1,1,1,1,0,1,1,0,1,0,0,1,0,1,1,1,1
10354712,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0
10354726,1,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1
10354079,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,1
10274626,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,1
10348851,1,0,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1
10348853,1,1,1,1,1,0,1,1,0,1,1,0,1,0,1,1,1,1
10422163,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
10321371,1,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1
10348855,1,0,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0
10534336,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1
10354765,1,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10373076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10373916,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10475204,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10308061,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0
10649814,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1
10672280,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10367929,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
10019151,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1
10074349,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0
10685037,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1
10318102,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
10632332,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
10410191,1,0,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,1
10325817,1,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1
10496771,1,0,1,0,0,0,1,1,0,1,0,1,1,0,1,1,1,1
10658873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10339101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10644951,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
10482435,1,1,1,1,0,0,1,1,1,1,0,1,1,0,1,1,0,1
10345279,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,0,1,0
10496836,1,1,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0
10630497,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10624675,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0
10624697,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0
10761168,1,1,1,1,0,1,1,1,0,1,1,0,0,0,1,1,1,1
10496871,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1
10624590,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,1,1
10345679,1,1,1,1,1,0,0,1,0,1,1,0,1,0,1,1,0,1
10624619,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10385051,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,0,0,1
10339423,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
10345754,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0
10683517,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,1
10560278,0,0,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0
10366464,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
10214874,1,1,1,1,1,0,1,1,1,0,1,0,1,1,0,0,1,1
10652926,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1
10103583,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
10365854,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
10984652,1,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,1
10285085,1,1,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,1
10302673,1,1,1,0,1,1,1,1,1,0,1,0,1,0,1,1,1,0
10675719,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1
10369900,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,1
10475424,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1
10365677,1,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0
10483718,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
